"N°Stock Mouvement","Date Mouvement","Nature Mouvement","Quantité Mouvement"
901,2015-05-21,1,39.00
902,2015-05-21,1,10.00
903,2015-05-28,1,36.00
904,2015-05-28,1,54.00
905,2015-05-28,1,111.00
906,2015-05-28,1,30.00
907,2015-05-28,1,27.00
908,2015-05-28,1,105.04
909,2015-05-28,1,27.00
910,2015-05-28,1,90.00
911,2015-05-28,1,48.00
912,2015-05-28,1,16.35
913,2015-05-28,1,39.00
914,2015-05-28,1,39.00
915,2015-05-28,1,36.00
916,2015-05-28,1,104.00
917,2015-05-28,1,39.00
918,2015-05-28,1,10.00
919,2015-05-28,1,50.00
920,2015-05-28,1,40.00
921,2015-06-11,1,50.00
922,2015-06-04,1,55.00
923,2015-06-04,1,24.00
924,2015-06-04,1,74.00
925,2015-06-11,1,20.00
926,2015-06-04,1,18.00
927,2015-06-11,1,18.00
928,2015-06-04,1,27.00
929,2015-06-11,1,22.00
930,2015-06-04,1,30.00
931,2015-06-11,1,20.00
932,2015-06-04,1,8.00
933,2015-06-11,1,8.00
934,2015-06-11,1,26.26
935,2015-06-04,1,91.91
936,2015-06-11,1,8.45
937,2015-06-11,1,12.65
938,2015-06-04,1,20.00
939,2015-06-04,1,60.00
940,2015-06-04,1,64.00
941,2015-06-11,1,64.00
942,2015-06-04,1,20.00
943,2015-06-11,1,20.00
944,2015-06-11,1,13.10
945,2015-06-04,1,64.00
946,2015-06-11,1,24.00
947,2015-06-04,1,39.00
948,2015-06-04,1,39.00
949,2015-06-04,1,26.00
950,2015-06-11,1,26.00
951,2015-06-04,1,8.00
952,2015-06-04,1,26.00
953,2015-06-04,1,10.00
954,2015-06-16,1,40.00
955,2015-06-16,1,25.00
956,2015-06-16,1,39.39
957,2015-06-16,1,12.65
958,2015-06-16,1,24.00
959,2015-06-23,1,30.00
960,2015-06-16,1,85.00
1241,2015-08-20,1,13.00
1242,2015-08-25,1,16.00
1243,2015-08-25,1,16.00
1244,2015-08-25,1,8.00
1245,2015-08-20,1,24.00
1246,2015-08-25,1,8.00
1247,2015-08-25,1,8.00
1248,2015-08-20,1,24.00
1249,2015-08-25,1,21.00
1250,2015-08-25,1,21.00
1251,2015-08-25,1,21.00
1252,2015-08-25,1,5.00
1253,2015-08-25,1,10.00
1254,2015-08-27,1,12.00
1255,2015-08-27,1,24.00
1256,2015-08-27,1,26.00
1257,2015-08-27,1,16.00
1258,2015-08-27,1,24.00
1259,2015-08-27,1,20.00
1260,2015-09-01,1,12.00
1261,2015-09-01,1,32.00
1262,2015-09-01,1,39.00
1263,2015-09-01,1,13.00
1264,2015-09-01,1,12.00
1265,2015-09-01,1,13.00
1266,2015-09-01,1,32.00
1267,2015-09-01,1,16.00
1268,2015-09-01,1,5.00
1269,2015-07-26,1,5000.00
1270,2015-09-13,1,50000.00
1271,2015-09-16,1,5000.00
1272,2015-09-16,1,5000.00
1273,2015-07-26,1,2000.00
1274,2015-07-26,1,1000.00
1275,2015-07-26,1,5000.00
1276,2015-07-26,1,5000.00
1277,2015-09-13,1,2000.00
1278,2015-07-26,1,10000.00
1279,2015-07-26,1,5000.00
1280,2015-09-03,1,74.00
1281,2015-09-03,1,30.00
1282,2015-09-03,1,7.50
1283,2015-09-03,1,3.50
1284,2015-09-03,1,20.00
1285,2015-09-03,1,16.00
1286,2015-09-03,1,26.00
1287,2015-09-03,1,13.00
1288,2015-09-03,1,16.00
1289,2015-09-03,1,39.00
1290,2015-09-03,1,26.00
1291,2015-09-03,1,16.00
1292,2015-09-03,1,39.00
1293,2015-09-03,1,48.00
1294,2015-09-03,1,3.50
1295,2015-07-26,1,200000.00
1296,2015-07-26,1,200000.00
1297,2015-09-03,1,30.00
1298,2015-09-10,1,74.00
1299,2015-09-10,1,24.00
1300,2015-09-10,1,14.00
1301,2015-09-10,1,8.00
1302,2015-09-10,1,6.00
1303,2015-09-10,1,7.50
1304,2015-09-10,1,10.50
1305,2015-09-10,1,26.00
1306,2015-09-10,1,26.00
1307,2015-09-10,1,39.00
1308,2015-09-10,1,13.00
1309,2015-09-10,1,26.00
1310,2015-09-10,1,24.00
1311,2015-09-10,1,32.00
1312,2015-09-10,1,10.50
1313,2015-09-10,1,10.00
1314,2015-09-10,1,10.00
1315,2015-09-10,1,20.00
1316,2015-09-10,1,39.00
1317,2015-09-15,1,18.50
1318,2015-09-15,1,16.00
1319,2015-09-15,1,13.00
1320,2015-09-15,1,39.00
1321,2015-09-15,1,13.00
1322,2015-09-15,1,21.00
1323,2015-09-15,1,42.00
1324,2015-09-15,1,55.00
1325,2015-09-15,1,39.00
1326,2015-09-17,1,74.00
1327,2015-09-17,1,8.00
1328,2015-09-17,1,30.00
1329,2015-09-17,1,7.50
1330,2015-09-17,1,7.00
1331,2015-09-17,1,30.00
1332,2015-09-17,1,26.00
1333,2015-09-17,1,39.00
1334,2015-09-17,1,48.00
1335,2015-09-17,1,26.00
1336,2015-09-17,1,39.00
1337,2015-09-17,1,35.00
1338,2015-09-17,1,39.00
1339,2015-09-17,1,42.00
1340,2015-09-17,1,16.00
1341,2015-09-17,1,8.00
1342,2015-09-17,1,7.00
1343,2015-09-17,1,50.00
1344,2015-09-17,1,39.00
1345,2015-09-17,1,8.00
1346,2015-09-17,1,26.00
1347,2015-09-22,1,12.00
1348,2015-09-22,1,4.00
1349,2015-09-22,1,39.00
1350,2015-09-22,1,8.00
1351,2015-09-22,1,13.00
1352,2015-09-22,1,35.00
1353,2015-09-22,1,21.00
1354,2015-09-22,1,4.00
1355,2015-09-22,1,8.00
1356,2015-09-22,1,50.00
1357,2015-09-22,1,39.00
1358,2015-09-24,1,74.00
1359,2015-09-24,1,18.00
1360,2015-09-24,1,7.50
1361,2015-09-24,1,8.00
1362,2015-09-24,1,23.00
1363,2015-09-24,1,30.00
1364,2015-09-24,1,26.00
1365,2015-09-24,1,16.00
1366,2015-09-24,1,13.00
1367,2015-09-24,1,26.00
1368,2015-09-24,1,20.00
1369,2015-09-24,1,35.00
1370,2015-09-24,1,12.00
1371,2015-09-24,1,42.00
1372,2015-09-24,1,8.00
1373,2015-09-24,1,16.00
1374,2015-09-24,1,50.00
1375,2015-09-24,1,39.00
310,2015-09-01,2,700.00
1277,2015-09-30,2,1000.00
1376,2014-12-01,1,449.00
1377,2014-12-01,1,90.00
1378,2014-12-01,1,90.00
961,2015-06-18,1,20.00
962,2015-06-18,1,24.00
963,2015-06-18,1,55.50
964,2015-06-23,1,10.00
965,2015-06-16,1,45.00
966,2015-06-18,1,24.00
967,2015-06-18,1,8.00
968,2015-06-16,1,105.04
969,2015-06-18,1,8.45
970,2015-06-23,1,25.35
971,2015-06-16,1,25.30
972,2015-06-18,1,30.00
973,2015-06-18,1,64.00
974,2015-06-18,1,20.00
975,2015-06-18,1,39.30
976,2015-06-16,1,32.00
977,2015-06-18,1,39.00
978,2015-06-23,1,4.00
979,2015-06-18,1,8.00
980,2015-06-18,1,24.00
981,2015-06-18,1,26.00
982,2015-06-18,1,26.00
983,2015-06-18,1,26.00
984,2015-06-18,1,20.00
985,2015-06-23,1,60.00
986,2015-06-18,1,30.00
987,2015-06-18,1,30.00
988,2015-06-18,1,22.00
989,2015-06-23,1,4.00
990,2015-06-18,1,8.00
991,2015-02-20,1,100000.00
992,2015-06-25,1,60.00
993,2015-06-30,1,35.00
994,2015-06-25,1,15.00
995,2015-06-25,1,24.00
996,2015-06-25,1,74.00
997,2015-06-25,1,20.00
998,2015-06-30,1,6.00
999,2015-06-25,1,18.00
1000,2015-06-25,1,65.65
1001,2015-06-30,1,39.39
1002,2015-06-25,1,33.80
1003,2015-06-30,1,12.65
1004,2015-06-25,1,64.00
1005,2015-06-30,1,64.00
1006,2015-06-25,1,39.00
1007,2015-06-30,1,39.30
1008,2015-06-25,1,39.00
1009,2015-06-25,1,4.00
1010,2015-06-25,1,24.00
1011,2015-06-25,1,60.00
1012,2015-06-25,1,30.00
1013,2015-06-25,1,4.00
1014,2015-07-02,1,45.00
1015,2015-07-02,1,15.00
1016,2015-07-02,1,74.00
1017,2015-07-02,1,7.00
1018,2015-07-02,1,25.00
1019,2015-07-02,1,24.00
1020,2015-07-02,1,15.00
1021,2015-07-02,1,4.00
1022,2015-07-02,1,26.00
1023,2015-07-02,1,52.52
1024,2015-07-02,1,11.00
1025,2015-07-02,1,8.45
1026,2015-07-02,1,12.65
1027,2015-07-02,1,112.00
1028,2015-07-02,1,26.20
1029,2015-07-02,1,28.00
1030,2015-07-02,1,26.00
1031,2015-07-02,1,4.00
1032,2015-07-02,1,39.00
1033,2015-07-02,1,12.00
1034,2015-07-02,1,15.00
1035,2015-07-02,1,6.00
1036,2015-07-14,1,35.00
1037,2015-07-14,1,12.00
1038,2015-07-14,1,52.52
1039,2015-07-14,1,25.30
1040,2015-07-14,1,16.00
1041,2015-07-14,1,26.00
1042,2015-07-21,1,20.00
1043,2015-07-16,1,50.00
1044,2015-07-14,1,80.00
1045,2015-07-16,1,50.00
1046,2015-07-16,1,20.00
1047,2015-07-16,1,20.00
1048,2015-07-16,1,20.00
1049,2015-07-16,1,74.00
1050,2015-07-16,1,74.00
1051,2015-07-16,1,74.00
1100,2015-07-16,1,26.00
1101,2015-07-16,1,26.00
1102,2015-07-16,1,12.00
1103,2015-07-16,1,12.00
1104,2015-07-16,1,12.00
1105,2015-07-21,1,36.00
1106,2015-07-16,1,20.00
1107,2015-07-16,1,20.00
1108,2015-07-16,1,20.00
1109,2015-07-16,1,10.00
1110,2015-07-16,1,10.00
1111,2015-07-16,1,10.00
1112,2015-07-16,1,10.00
1113,2015-07-16,1,10.00
1114,2015-07-16,1,10.00
1052,2015-07-14,1,18.00
1053,2015-07-16,1,12.00
1054,2015-07-16,1,12.00
1055,2015-07-21,1,6.00
1056,2015-07-16,1,4.50
1057,2015-07-16,1,4.50
1058,2015-07-16,1,4.50
1059,2015-07-16,1,39.39
1060,2015-07-14,1,78.78
1061,2015-07-21,1,26.26
1062,2015-07-16,1,39.39
1063,2015-07-16,1,16.90
1064,2015-07-16,1,16.90
1065,2015-07-16,1,16.90
1066,2015-07-14,1,50.60
1067,2015-07-16,1,37.95
1068,2015-07-21,1,8.00
1069,2015-07-16,1,37.95
1070,2015-07-14,1,16.00
1071,2015-07-16,1,16.00
1072,2015-07-16,1,16.00
1073,2015-07-16,1,16.00
1074,2015-07-16,1,16.00
1075,2015-07-16,1,16.00
1076,2015-07-16,1,26.00
1077,2015-07-16,1,26.00
1078,2015-07-16,1,26.00
1079,2015-07-16,1,26.00
1080,2015-07-16,1,26.00
1081,2015-07-16,1,26.00
1082,2015-07-21,1,28.00
1083,2015-07-21,1,4.00
1084,2015-07-16,1,13.10
1085,2015-07-16,1,13.10
1086,2015-07-16,1,13.10
1087,2015-07-16,1,24.00
1088,2015-07-16,1,24.00
1089,2015-07-16,1,24.00
1090,2015-07-16,1,13.00
1091,2015-07-16,1,13.00
1092,2015-07-14,1,26.00
1093,2015-07-16,1,26.00
1094,2015-07-16,1,26.00
1095,2015-07-16,1,26.00
1096,2015-07-16,1,16.00
1097,2015-07-16,1,16.00
1098,2015-07-16,1,16.00
1099,2015-07-16,1,26.00
1115,2015-07-23,1,37.00
1116,2015-07-28,1,12.00
1117,2015-07-23,1,30.00
1118,2015-07-23,1,52.52
1119,2015-07-28,1,65.65
1120,2015-07-28,1,8.00
1121,2015-07-23,1,12.00
1122,2015-07-23,1,20.00
1123,2015-07-28,1,16.00
1124,2015-07-23,1,10.00
1125,2015-07-23,1,80.00
1126,2015-07-23,1,16.00
1127,2015-07-23,1,25.00
1128,2015-07-23,1,16.00
1129,2015-07-28,1,36.00
1130,2015-07-23,1,20.00
1131,2015-07-23,1,10.00
1132,2015-07-23,1,16.00
1133,2015-07-23,1,30.00
1134,2015-07-23,1,10.00
1135,2015-07-28,1,10.00
1136,2015-07-23,1,10.00
1137,2015-07-28,1,36.00
1138,2015-07-30,1,25.00
1139,2015-07-30,1,55.50
1140,2015-07-30,1,18.00
1141,2015-07-30,1,65.65
1142,2015-07-30,1,16.00
1143,2015-07-30,1,12.00
1144,2015-07-30,1,10.00
1145,2015-07-30,1,12.00
1146,2015-07-30,1,24.00
1147,2015-07-30,1,26.00
1148,2015-07-30,1,26.00
1149,2015-07-30,1,15.00
1150,2015-07-30,1,39.00
1151,2015-07-30,1,16.00
1152,2015-07-30,1,12.00
1153,2015-07-30,1,11.00
1154,2015-07-30,1,90.00
1155,2015-07-30,1,10.00
1156,2015-07-30,1,54.00
1157,2015-08-06,1,55.50
1158,2015-08-04,1,6.00
1159,2015-08-06,1,30.00
1160,2015-08-11,1,6.00
1161,2015-08-06,1,65.65
1162,2015-08-11,1,39.39
1163,2015-08-04,1,13.13
1164,2015-08-04,1,24.00
1165,2015-08-06,1,40.00
1166,2015-08-11,1,8.00
1167,2015-08-06,1,16.00
1168,2015-08-04,1,15.00
1169,2015-08-06,1,10.00
1170,2015-08-06,1,32.00
1171,2015-08-11,1,28.00
1172,2015-08-06,1,20.00
1173,2015-08-06,1,16.00
1174,2015-08-06,1,26.00
1175,2015-08-06,1,39.00
1176,2015-08-06,1,39.00
1177,2015-08-04,1,20.00
1178,2015-08-11,1,15.00
1179,2015-08-06,1,20.00
1180,2015-08-06,1,16.00
1181,2015-08-06,1,7.00
1182,2015-08-04,1,7.00
1183,2015-08-06,1,16.00
1184,2015-08-06,1,16.00
1185,2015-08-11,1,24.00
1186,2015-08-06,1,6.00
1187,2015-08-04,1,6.00
1188,2015-08-06,1,10.00
1189,2015-08-04,1,36.00
1190,2015-08-06,1,108.00
1196,2015-08-13,1,20.00
1197,2015-08-13,1,20.00
1198,2015-08-13,1,112.00
1199,2015-08-13,1,26.00
1200,2015-08-13,1,40.00
1201,2015-08-13,1,20.00
1202,2015-08-13,1,16.00
1203,2015-08-13,1,26.00
1204,2015-08-13,1,26.00
1205,2015-08-13,1,39.00
1206,2015-08-13,1,20.00
1207,2015-08-13,1,7.00
1208,2015-08-13,1,39.00
1209,2015-08-13,1,16.00
1210,2015-08-13,1,16.00
1211,2015-08-13,1,16.00
1212,2015-08-13,1,16.00
1213,2015-08-13,1,15.00
1214,2015-08-13,1,10.00
1191,2015-08-13,1,55.50
1192,2015-08-13,1,36.00
1193,2015-08-13,1,6.00
1194,2015-08-13,1,65.65
1195,2015-08-13,1,16.00
1215,2015-08-18,1,12.00
1216,2015-08-18,1,26.26
1217,2015-08-18,1,64.00
1218,2015-08-18,1,28.00
1219,2015-08-18,1,15.00
1220,2015-08-18,1,32.00
1221,2015-08-18,1,8.00
1222,2015-08-20,1,18.50
1223,2015-08-25,1,18.50
1224,2015-08-25,1,12.00
1225,2015-08-20,1,6.00
1226,2015-08-25,1,12.00
1227,2015-08-25,1,12.00
1228,2015-08-25,1,65.65
1229,2015-08-25,1,65.65
1230,2015-08-25,1,65.65
1231,2015-08-20,1,12.00
1232,2015-08-25,1,26.00
1233,2015-08-25,1,26.00
1234,2015-08-25,1,26.00
1235,2015-08-25,1,13.00
1236,2015-08-25,1,13.00
1237,2015-08-25,1,13.00
1238,2015-08-25,1,20.00
1239,2015-08-20,1,20.00
1240,2015-08-20,1,26.00
1379,2014-12-01,1,6.00
1380,2015-02-03,1,90.00
1381,2015-03-09,1,153.60
1382,2015-03-16,1,92.00
1383,2015-03-16,1,148.80
1384,2015-03-23,1,776.00
1385,2015-03-23,1,66.40
1386,2015-03-23,1,155.20
1387,2015-03-30,1,148.40
1388,2015-04-06,1,164.60
1389,2015-04-06,1,774.00
1390,2015-04-13,1,660.00
1391,2015-04-13,1,140.40
1392,2015-04-13,1,42.00
1393,2015-09-28,1,445.00
1394,2015-09-28,1,88.00
1395,2015-09-28,1,73.60
1396,2015-09-28,1,184.00
1397,2015-09-28,1,242.50
1398,2015-09-28,1,27.60
1399,2015-10-16,1,150.00
1400,2015-10-16,1,5000.00
1401,2015-10-16,1,5000.00
1402,2015-10-16,1,5000.00
1403,2015-10-16,1,5000.00
1404,2015-10-16,1,2000.00
1405,2015-10-06,1,37.00
1406,2015-10-06,1,14.00
1407,2015-10-06,1,92.00
1408,2015-10-06,1,8.00
1409,2015-10-06,1,26.00
1410,2015-10-06,1,52.00
1411,2015-10-06,1,7.00
1412,2015-10-06,1,48.00
1413,2015-10-06,1,8.00
1414,2015-10-16,1,200000.00
1415,2015-10-06,1,42.00
1416,2015-10-08,1,24.00
1417,2015-10-08,1,111.00
1418,2015-10-08,1,18.00
1419,2015-10-08,1,20.00
1420,2015-10-08,1,9.00
1421,2015-10-08,1,10.50
1422,2015-10-08,1,184.00
1423,2015-10-08,1,60.00
1424,2015-10-08,1,26.00
1425,2015-10-08,1,8.00
1426,2015-10-08,1,26.00
1427,2015-10-08,1,65.00
1428,2015-10-08,1,52.00
1429,2015-10-08,1,26.00
1430,2015-10-08,1,21.00
1431,2015-10-08,1,48.00
1432,2015-10-08,1,26.00
1433,2015-10-08,1,55.00
1434,2015-10-08,1,8.00
1435,2015-10-08,1,24.00
1436,2015-10-08,1,8.00
1437,2015-10-08,1,10.50
1438,2015-10-08,1,8.00
1439,2015-10-08,1,26.00
1440,2015-10-08,1,21.00
1441,2015-03-31,1,1.00
1442,2015-03-31,1,1.00
1443,2015-03-31,1,1.00
1444,2015-03-31,1,8.00
1445,2015-10-13,1,55.50
1446,2015-10-13,1,6.00
1447,2015-10-13,1,3.00
1448,2015-10-13,1,161.00
1449,2015-10-13,1,42.00
1450,2015-10-13,1,39.00
1451,2015-10-13,1,48.00
1452,2015-10-13,1,39.00
1453,2015-10-13,1,4.00
1454,2015-10-13,1,4.00
1455,2015-10-15,1,36.00
1456,2015-10-15,1,74.00
1457,2015-10-15,1,37.00
1458,2015-10-15,1,18.00
1459,2015-10-15,1,12.00
1460,2015-10-15,1,13.50
1461,2015-10-15,1,7.00
1462,2015-10-15,1,414.00
1463,2015-10-15,1,30.00
1464,2015-10-15,1,42.00
1465,2015-10-15,1,26.00
1466,2015-10-15,1,26.00
1467,2015-10-15,1,52.00
1468,2015-10-15,1,39.00
1469,2015-10-15,1,65.00
1470,2015-10-15,1,12.00
1471,2015-10-15,1,36.00
1472,2015-10-15,1,12.00
1473,2015-10-15,1,12.00
1474,2015-10-15,1,7.00
1475,2015-10-20,1,18.50
1476,2015-10-20,1,6.00
1477,2015-10-20,1,24.00
1478,2015-10-20,1,3.00
1479,2015-10-20,1,40.00
1480,2015-10-20,1,39.00
1481,2015-10-20,1,52.00
1482,2015-10-20,1,36.00
1483,2015-10-20,1,4.00
1484,2015-10-20,1,4.00
1485,2015-10-20,1,24.00
1486,2015-10-20,1,40.00
1487,2015-10-20,1,18.50
1488,2015-10-20,1,6.00
1489,2015-10-20,1,4.50
1490,2015-10-20,1,10.50
1491,2015-10-20,1,30.00
1492,2015-10-20,1,39.00
1493,2015-10-20,1,52.00
1494,2015-10-20,1,36.00
1495,2015-10-20,1,4.00
1496,2015-10-20,1,4.00
1497,2015-10-20,1,10.50
1498,2015-10-20,1,5.00
1499,2015-10-20,1,30.00
1500,2015-10-22,1,74.00
1501,2015-10-22,1,18.50
1502,2015-10-22,1,18.00
1503,2015-10-22,1,18.00
1504,2015-10-22,1,4.50
1505,2015-10-22,1,14.00
1506,2015-10-22,1,50.00
1507,2015-10-22,1,27.00
1508,2015-10-22,1,30.00
1509,2015-10-22,1,13.00
1510,2015-10-22,1,16.00
1511,2015-10-22,1,65.00
1512,2015-10-22,1,52.00
1513,2015-10-22,1,42.00
1514,2015-10-22,1,18.00
1515,2015-10-22,1,14.00
1516,2015-10-22,1,16.00
1517,2015-10-22,1,5.00
1518,2015-10-22,1,26.00
1519,2015-10-22,1,8.00
1520,2015-10-22,1,50.00
1521,2015-10-22,1,74.00
1522,2015-10-22,1,18.00
1523,2015-10-22,1,18.00
1524,2015-10-22,1,4.50
1525,2015-10-22,1,14.00
1526,2015-10-22,1,50.00
1527,2015-10-22,1,27.00
1528,2015-10-22,1,30.00
1529,2015-10-22,1,13.00
1530,2015-10-22,1,16.00
1531,2015-10-22,1,65.00
1532,2015-10-22,1,52.00
1533,2015-10-22,1,42.00
1534,2015-10-22,1,18.00
1535,2015-10-22,1,14.00
1536,2015-10-22,1,16.00
1537,2015-10-22,1,5.00
1538,2015-10-22,1,26.00
1539,2015-10-22,1,8.00
1540,2015-10-22,1,50.00
1541,2015-10-27,1,18.50
1542,2015-10-27,1,6.00
1543,2015-10-27,1,42.00
1544,2015-10-27,1,3.50
1545,2015-10-27,1,16.00
1546,2015-10-27,1,30.00
1547,2015-10-27,1,18.00
1548,2015-10-27,1,39.00
1549,2015-10-27,1,39.00
1550,2015-10-27,1,42.00
1551,2015-10-27,1,3.50
1552,2015-10-27,1,16.00
1553,2015-10-27,1,30.00
1554,2015-10-27,1,39.00
1555,2015-10-29,1,24.00
1556,2015-10-29,1,36.00
1557,2015-10-29,1,92.50
1558,2015-10-29,1,24.00
1559,2015-10-29,1,54.00
1560,2015-10-29,1,5.00
1561,2015-10-29,1,10.50
1562,2015-10-29,1,16.00
1563,2015-10-29,1,40.00
1564,2015-10-29,1,36.00
1565,2015-10-29,1,30.00
1566,2015-10-29,1,52.00
1567,2015-10-29,1,39.00
1568,2015-10-29,1,52.00
1569,2015-10-29,1,39.00
1570,2015-10-29,1,36.00
1571,2015-10-29,1,54.00
1572,2015-10-29,1,10.50
1573,2015-10-29,1,16.00
1574,2015-10-29,1,40.00
1575,2015-10-29,1,52.00
1576,2015-10-19,1,27.00
1577,2015-10-19,1,2.00
1578,2015-11-05,1,74.00
1579,2015-11-10,1,54.00
1580,2015-11-05,1,42.00
1581,2015-11-05,1,7.00
1582,2015-11-05,1,50.00
1583,2015-11-05,1,52.00
1584,2015-11-05,1,78.00
1585,2015-11-10,1,54.00
1586,2015-11-05,1,42.00
1587,2015-11-05,1,7.00
1588,2015-11-05,1,50.00
1589,2015-11-05,1,52.00
1590,2015-11-05,1,8.75
1591,2015-11-10,1,55.50
1592,2015-11-10,1,66.00
1593,2015-11-10,1,14.00
1594,2015-11-10,1,60.00
1595,2015-11-10,1,52.00
1596,2015-11-10,1,65.00
1597,2015-11-10,1,66.00
1598,2015-11-10,1,14.00
1599,2015-11-10,1,60.00
1600,2015-11-10,1,52.00
1601,2015-11-10,1,7.00
298,2015-05-04,2,500.00
171,2015-05-04,2,125.00
277,2015-05-04,2,200.00
299,2015-11-12,2,400.00
251,2015-07-31,2,50000.00
206,2015-05-11,2,3000.00
348,2015-02-09,2,3000.00
433,2015-07-31,2,800000.00
512,2015-03-08,2,150000.00
308,2015-11-13,2,20000.00
229,2015-04-06,2,1000.00
292,2015-03-02,2,1.00
498,2015-11-13,2,297.00
190,2015-03-02,2,12.50
465,2015-03-03,2,10.00
465,2015-05-04,2,2.00
465,2015-04-23,2,70.00
465,2015-06-26,2,4.00
465,2015-06-09,2,4.00
465,2015-07-15,2,4.00
465,2015-07-31,2,6.00
432,2015-04-15,2,10000.00
679,2015-07-01,2,10000.00
1269,2015-08-15,2,5000.00
509,2015-08-15,2,1000.00
461,2015-10-01,2,45.00
1274,2015-08-15,2,1000.00
1273,2015-08-04,2,2000.00
688,2015-06-18,2,2000.00
203,2015-04-13,2,1000.00
451,2015-07-22,2,7500.00
193,2015-05-13,2,6500.00
443,2015-05-14,2,1000.00
205,2015-05-23,2,999.00
516,2015-05-31,2,1000.00
516,2015-06-14,2,2500.00
205,2015-06-11,2,1.00
516,2015-06-18,2,1500.00
209,2015-05-15,2,2500.00
520,2015-07-10,2,6500.00
194,2015-03-19,2,3000.00
194,2015-10-31,2,1000.00
1400,2015-10-31,2,1000.00
503,2015-04-24,2,110.00
206,2015-04-01,2,1000.00
452,2015-05-02,2,5000.00
1401,2015-10-31,2,2000.00
207,2015-04-09,2,1999.00
453,2015-04-09,2,3500.00
453,2015-04-30,2,3500.00
207,2015-10-31,2,1.00
1402,2015-10-31,2,1500.00
486,2015-06-19,2,15000.00
1279,2015-08-15,2,5000.00
499,2015-08-01,2,60.00
756,2015-07-20,2,50000.00
264,2015-03-29,2,5.00
482,2015-03-02,2,4.00
228,2015-04-06,2,100000.00
244,2015-04-06,2,50000.00
253,2015-04-06,2,125000.00
475,2015-03-09,2,50000.00
237,2015-03-02,2,1.00
468,2015-03-02,2,18.00
270,2015-06-08,2,155000.00
454,2015-11-06,2,30.00
186,2015-04-06,2,10.00
243,2015-05-21,2,40.00
470,2015-05-21,2,2100.00
457,2015-09-19,2,40.00
500,2015-04-15,2,2.00
219,2015-04-23,2,30.00
522,2015-04-22,2,200.00
238,2015-04-22,2,250.00
282,2015-04-22,2,95.00
489,2015-04-22,2,250.00
492,2015-04-22,2,250.00
493,2015-04-22,2,250.00
271,2015-05-21,2,240.00
279,2015-04-22,2,550.00
488,2015-04-22,2,450.00
189,2015-04-22,2,110.00
519,2015-04-22,2,130.00
195,2015-04-22,2,70.00
445,2015-11-17,2,110.00
254,2015-04-22,2,1300.00
266,2015-04-22,2,300.00
287,2015-04-08,2,70.00
495,2015-04-22,2,400.00
197,2015-04-08,2,699.00
198,2015-04-08,2,100.00
449,2015-04-16,2,900.00
449,2015-04-23,2,920.00
449,2015-05-14,2,500.00
198,2015-05-28,2,100.00
449,2015-05-21,2,280.00
758,2015-04-08,2,100.00
508,2015-04-08,2,150.00
511,2015-04-09,2,10.00
682,2015-03-19,2,5000.00
450,2015-05-14,2,30000.00
202,2015-05-21,2,90000.00
222,2015-06-01,2,40000.00
991,2015-05-28,2,50000.00
294,2015-04-23,2,500.00
813,2015-04-08,2,460000.00
1295,2015-08-01,2,200000.00
1414,2015-11-18,2,100000.00
1296,2015-08-01,2,200000.00
261,2015-04-23,2,10000.00
267,2015-05-06,2,2500.00
483,2015-06-11,2,5000.00
483,2015-07-09,2,5000.00
1278,2015-07-16,2,5000.00
267,2015-07-29,2,2500.00
1278,2015-07-30,2,5000.00
293,2015-07-23,2,2500.00
214,2015-04-12,2,5000.00
456,2015-06-30,2,5000.00
1275,2015-08-15,2,5000.00
349,2015-01-15,2,500.00
471,2015-08-15,2,5000.00
472,2015-05-15,2,5000.00
1276,2015-08-15,2,5000.00
274,2015-07-10,2,0.50
485,2015-07-10,2,2.00
485,2015-07-17,2,2.00
217,2015-04-24,2,0.10
458,2015-06-19,2,6.00
231,2015-04-23,2,1.00
463,2015-06-12,2,5.00
265,2015-06-19,2,1500.00
1277,2015-10-01,2,1000.00
1404,2015-11-18,2,1000.00
281,2015-05-01,2,2000.00
527,2015-05-01,2,10000.00
180,2015-04-09,2,350.00
230,2015-05-14,2,15000.00
242,2015-11-18,2,5000.00
523,2015-05-21,2,1500.00
467,2015-07-23,2,80.00
187,2015-02-04,2,50.00
681,2015-08-22,2,100.00
1399,2015-11-18,2,50.00
179,2015-08-01,2,30000.00
191,2015-03-13,2,8.00
442,2015-03-10,2,10.00
240,2015-03-19,2,6000.00
241,2015-03-19,2,10000.00
469,2015-03-19,2,40000.00
487,2015-10-29,2,50.00
494,2015-09-26,2,10.00
484,2015-03-02,2,50.00
225,2015-03-09,2,10000.00
260,2015-03-02,2,100000.00
280,2015-03-02,2,120000.00
175,2015-03-02,2,50000.00
755,2015-10-06,2,50000.00
1270,2015-10-06,2,25000.00
505,2015-03-19,2,230.00
448,2015-03-02,2,0.50
291,2015-07-08,2,50.00
1602,2015-11-20,1,100.00
1272,2015-07-14,2,1000.00
200,2015-07-15,2,3000.00
1271,2015-07-16,2,2500.00
1603,2015-11-30,1,250000.00
517,2015-04-07,2,150000.00
182,2015-03-02,2,8000.00
518,2015-03-02,2,84000.00
437,2015-04-06,2,40000.00
438,2015-03-02,2,250.00
439,2015-03-02,2,250.00
464,2015-03-02,2,250.00
263,2015-03-02,2,100.00
481,2015-11-20,2,1250.00
491,2015-03-02,2,250.00
256,2015-08-03,2,30.00
