id,vegetal,action,materiel_id,stock,plan palette,memo,main oeuvre,rendement,nb graine,vegetal,semaine début,semaine fin,action,rendement,anticipation,hebdomadaire,actif,conversion,date mise à jour
8269,755,8,4,16,20,4 caisses,1,,560,,07,07,1.00,0.95,35.00,0,1,1.00,30/9/2022 10:55:51
8271,55,10,,,,,2,,,,10,11,1.00,0.95,0.00,0,1,1.00,
8280,772,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8281,772,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,
8282,772,57,,62,19,510 ADH,1,,510,,12,12,1.00,0.98,56.00,0,1,1.00,24/12/2025 11:29:57
8283,772,9,,62,,,,,,,10,10,1.00,0.98,1.00,0,1,1.00,
8284,772,14,,,,,,,,,11,11,,1.00,0.00,0,1,1.00,
8290,406,14,,62,,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
8291,406,15,,62,4,,1,,,,18,21,1.00,0.95,1.00,0,1,1.00,
8292,406,6,,16,,Motte de 8 *8. Absolument mettre un étiquette avec le nom de la varété sur chaque caisse repiquée.,1,,,,13,14,1.00,0.95,1.00,0,1,1.00,
8293,406,52,,62,,,1,,,,10,21,1.00,0.95,1.00,0,1,1.00,
8294,773,14,,62,,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
8295,773,15,,62,4,,1,,,,18,21,1.00,0.95,1.00,0,1,1.00,
8296,773,6,,16,,Motte de 8 *8. Absolument mettre un étiquette avec le nom de la varété sur chaque caisse repiquée.,1,,,,13,14,1.00,0.95,1.00,0,1,1.00,
8297,773,52,,62,,,1,,,,10,21,1.00,0.95,1.00,0,1,1.00,
8298,774,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8299,774,33,,85,37,,,,,,01,52,1.00,0.90,1.00,1,1,1.00,
8300,774,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8301,774,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8306,752,14,,16,,,1,,,,13,18,,1.00,0.00,0,1,1.00,
8307,752,15,,16,21,,1,,,,18,22,,1.00,0.00,0,1,1.00,
8308,752,52,,16,,,1,,,,13,22,,1.00,0.00,0,1,1.00,
8309,776,32,,86,1,,,,,,01,52,1.00,1.00,1.00,1,1,1.00,
8310,776,33,,86,1,,,,,,01,52,1.00,1.00,1.00,1,1,1.00,
8311,776,34,,,,,,,,,01,52,1.00,1.00,1.00,1,1,1.00,
8312,776,35,,,,,,,,,01,52,1.00,1.00,1.00,1,1,1.00,
8315,777,35,,90,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,16/6/2022 16:29:42
8317,521,14,,16,,,1,,,,13,18,,1.00,0.00,0,1,1.00,
8318,521,15,,16,21,,1,,,,18,22,,1.00,0.00,0,1,1.00,
8319,521,52,,16,,,1,,,,13,22,,1.00,0.00,0,1,1.00,
8320,689,17,,,4,,2,,,,01,52,1.00,1.00,1.00,0,1,1.00,
8321,775,19,,,,,1,,,,10,28,1.00,1.00,1.00,0,1,1.00,
8322,775,19,,16,,,1,,,,13,19,,0.95,1.00,0,1,1.00,
8323,775,24,,84,3,,1,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8324,775,32,,84,3,,1,,,,01,52,1.00,1.00,1.00,0,1,1.00,
8325,775,33,,85,1,,1,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8326,775,48,,,,,1,,,,18,50,1.00,1.00,1.00,0,1,1.00,
8327,689,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
8328,689,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
8329,689,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
8330,689,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
8343,780,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
8344,780,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
8345,780,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
8346,780,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
8351,778,39,,16,,,1,,,,14,19,1.00,0.95,1.00,0,1,1.00,
8352,778,15,,16,21,,1,,,,19,25,1.00,0.95,1.00,0,1,1.00,
8353,778,6,,16,24,,1,,,,13,13,1.00,0.95,1.00,0,1,1.00,
8354,778,52,,16,,,1,,,,14,19,1.00,1.00,1.00,0,1,1.00,
8356,144,2,,23,,,,,,,10,10,,1.00,0.00,0,1,1.00,11/10/2022 16:31:13
8357,144,8,,,,40 kg,,,,,40,40,,1.00,0.00,0,1,1.00,11/10/2022 16:31:13
8362,291,12,7,,,brulage au 6ème jour,1,,,,17,17,1.00,0.97,0.00,0,1,1.00,
8364,9,20,8,46,,passer du binot entre rang afin de diminuer le temps de désherbage,10,,,,13,13,1.00,0.98,0.00,0,1,1.00,
8365,9,14,,44,,,,,,,18,18,1.00,0.99,0.00,0,1,1.00,
8366,9,14,,46,,,,,,,20,20,1.00,0.99,0.00,0,1,1.00,
8367,781,32,,86,27,,,,,,10,31,1.00,0.95,1.00,0,1,1.00,
8368,781,33,,86,27,,,,,,10,31,1.00,0.95,1.00,0,1,1.00,
8369,781,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8370,781,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8371,782,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8372,782,33,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8373,782,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8374,782,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8375,783,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8376,783,33,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8377,783,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8378,783,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8379,784,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8380,784,33,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8381,784,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8382,784,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8383,785,32,,86,27,,,,,,13,30,1.00,0.95,1.00,1,1,1.00,8/4/2024 08:47:58
8384,785,33,,86,27,,,,,,13,30,1.00,0.95,1.00,1,1,1.00,8/4/2024 08:48:04
8385,785,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8386,785,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8387,13,35,,,,,5,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8392,786,32,,86,27,,,,,,20,31,1.00,0.95,1.00,1,1,1.00,
8393,786,33,,86,27,,,,,,20,31,1.00,0.95,1.00,1,1,1.00,
8394,786,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8395,786,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8396,737,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8397,787,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8398,787,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8399,787,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8400,787,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8401,788,32,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,
8402,788,33,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,
8403,788,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8404,788,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8405,67,34,170,86,1,,4,,,,22,30,1.00,0.95,2.00,1,1,1.00,
8413,62,34,176,86,1,,3,,,,23,30,1.00,0.95,2.00,1,1,1.00,
8415,3,17,,61,20,,,,,,18,28,1.00,0.95,28.00,0,1,1.00,30/6/2023 14:59:23
8431,755,8,4,16,20,3 caisses,,,420,,09,09,,0.95,42.00,0,1,1.00,18/9/2020 11:16:11
8433,373,8,4,,20,4 caisses*,3,,560,,09,09,1.00,0.98,56.00,0,1,1.00,5/12/2025 10:49:21
8438,98,8,4,16,20,3 caisses,3,,420,,10,10,,0.99,42.00,0,1,1.00,18/9/2020 11:22:51
8440,373,57,4,,11,3 caisses ADH,3,,273,,14,14,1.00,0.98,35.00,0,1,1.00,27/11/2025 09:19:50
8446,249,57,4,16,11,113 lots ADH,3,,1820,,12,12,1.00,0.98,35.00,0,1,1.00,14/11/2023 11:02:23
8449,98,8,4,16,20,3 caisses,3,,420,,12,12,,0.99,28.00,0,1,1.00,18/9/2020 11:22:59
8454,755,8,4,16,20,3 caisses,,,420,,13,13,,0.95,28.00,0,1,1.00,26/10/2021 14:38:00
8465,755,8,4,16,20,3 caisses,,,420,,15,15,,0.95,28.00,0,1,1.00,18/9/2020 11:16:21
8467,175,8,4,16,20,25 caisses,2,,3500,,19,19,1.00,0.95,0.00,0,1,1.00,2/2/2021 15:55:22
8468,195,57,,,11,1 caisses ADH,,,28,,15,15,,0.95,21.00,0,1,1.00,8/4/2024 10:28:27
8473,98,8,4,16,20,3 caisses,3,,420,,16,16,,0.99,21.00,0,1,1.00,26/10/2021 15:13:43
8476,183,8,4,16,20,13 caisses,2,,520,,18,18,,0.97,21.00,0,1,1.00,5/2/2026 11:10:44
8477,300,8,,16,20,800 plants,1,,850,,19,19,,0.94,21.00,0,1,1.00,3/12/2024 16:13:27
8483,280,8,4,16,20,2 caisses 3 caisses,3,,280,,18,18,1.00,0.95,21.00,0,1,1.00,26/10/2021 15:45:47
8484,755,8,4,16,20,3 caisses,,,420,,17,17,,0.95,28.00,0,1,1.00,18/9/2020 11:16:38
8487,281,8,4,16,20,2 caisses + marché,3,,280,,16,16,1.00,0.99,1.00,0,1,1.00,24/9/2020 16:28:43
8497,98,8,4,16,20,3 caisses,3,,420,,18,18,,0.99,21.00,0,1,1.00,26/10/2021 15:14:31
8499,258,8,4,16,20,13 caisses,,,7280,,18,18,,0.33,49.00,0,1,1.00,16/11/2023 15:51:37
8505,755,8,4,16,20,3 caisses,,,420,,19,19,,0.95,35.00,0,1,1.00,26/10/2021 14:38:10
8508,255,8,4,16,20,6 caisses,,,3360,,30,30,,0.99,28.00,0,1,1.00,23/12/2025 15:01:15
8522,755,8,4,16,20,3 caisses,,,420,,21,21,,0.95,21.00,0,1,1.00,6/11/2020 11:18:25
8525,201,8,4,16,20,15 caisses,,,2100,,24,24,,0.98,35.00,0,1,1.00,9/11/2020 10:45:44
8528,281,8,4,16,20,2 caisses,3,,280,,22,22,1.00,0.99,1.00,0,1,1.00,24/9/2020 16:28:46
8532,281,8,4,16,20,2 caisses,3,,280,,23,23,1.00,0.99,1.00,0,1,1.00,24/9/2020 16:28:47
8533,755,8,4,16,20,5 caisses,,,700,,23,23,,0.95,28.00,0,1,1.00,18/9/2020 11:20:50
8535,258,8,4,16,20,5 caisses,,,2800,,23,23,,0.33,35.00,0,1,1.00,27/1/2023 09:44:16
8537,373,8,4,,20,22 caisses,3,,3080,,27,27,1.00,0.98,28.00,0,1,1.00,28/11/2024 13:56:31
8539,281,8,4,16,20,2 caisses,3,,280,,25,25,1.00,0.99,1.00,0,1,1.00,24/9/2020 16:28:49
8544,255,8,4,16,20,6 caisses,,,3360,,29,29,,0.99,28.00,0,1,1.00,23/12/2025 15:01:12
8545,470,49,,,,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8546,793,32,,86,27,,,,,,20,40,1.00,0.95,1.00,1,1,1.00,
8547,793,33,,86,27,,,,,,20,40,1.00,0.95,1.00,1,1,1.00,
8548,793,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8549,793,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8550,794,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,24/5/2023 18:01:20
8552,794,33,,86,27,,,,,,01,52,1.00,0.85,1.00,1,1,1.00,24/5/2023 18:01:25
8553,794,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8554,794,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8555,88,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,13/5/2024 08:33:03
8556,88,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,13/5/2024 08:33:09
8557,88,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8558,88,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8567,291,8,3,59,34,800 mètres,,,127200,,20,20,,0.95,120.00,0,1,1.00,6/6/2025 16:41:54
8568,291,8,3,59,34,600 mètres,,,102600,,21,21,,0.95,120.00,0,1,1.00,6/6/2025 16:41:38
8574,201,8,4,16,20,15 caisses,,,2100,,45,45,,0.83,98.00,0,1,1.00,1/12/2025 10:32:57
8576,211,8,4,,20,14 caisses*,3,,1960,,26,26,,0.98,35.00,0,1,1.00,10/11/2022 15:42:19
8578,291,8,3,57,34,680 mètres,,,116280,,23,23,,0.95,120.00,0,1,1.00,8/12/2023 11:43:07
8583,183,8,4,16,20,12 caisses chapelle,2,,480,,26,26,,0.97,21.00,0,1,1.00,5/2/2026 11:04:33
8584,336,8,4,16,20,140 caisses,3,,19600,,25,25,,0.98,21.00,0,1,1.00,28/11/2024 13:29:32
8587,98,8,4,16,20,6 caisses,3,,840,,28,28,,0.99,28.00,0,1,1.00,26/10/2021 15:25:59
8591,322,8,4,16,20,25 caisses,3,,3500,,29,29,1.00,0.95,35.00,0,1,1.00,5/1/2026 15:25:36
8592,322,8,4,16,20,30 caisses*,3,,4200,,30,30,1.00,0.95,35.00,0,1,1.00,28/6/2023 16:22:21
8593,336,8,4,16,20,140 caisses,3,,19600,,26,26,,0.98,21.00,0,1,1.00,28/11/2024 13:29:39
8595,291,8,3,60,34,700 mètres,,,119700,,24,24,,0.95,120.00,0,1,1.00,20/6/2025 14:15:41
8596,291,8,3,48,34,700 mètres,,,119700,,26,26,,0.95,100.00,0,1,1.00,11/7/2025 17:04:20
8597,291,8,3,48,34,500 mètres,,,85500,,27,27,,0.95,120.00,0,1,1.00,11/7/2025 16:54:37
8602,755,8,4,16,20,6 caisses,,,840,,27,27,,0.95,28.00,0,1,1.00,4/11/2021 16:31:12
8603,258,8,4,16,20,10 caisses,,,5600,,27,27,,0.33,35.00,0,1,1.00,27/1/2023 09:43:53
8607,291,8,3,60,34,800 mètres,,,136800,,28,28,,0.95,120.00,0,1,1.00,11/7/2025 16:54:55
8617,755,8,4,16,20,7 caisses,,,980,,29,29,,0.95,35.00,0,1,1.00,5/11/2021 11:02:33
8618,755,8,4,16,20,10 caisses,,,1400,,31,31,,0.95,28.00,0,1,1.00,26/10/2021 14:39:34
8622,258,8,4,16,20,10 caisses,,,5600,,29,29,,0.33,35.00,0,1,1.00,27/1/2023 09:44:03
8625,206,8,4,16,20,8 caisses,,,1120,,31,31,,0.98,28.00,0,1,1.00,1/12/2025 15:25:41
8639,163,8,4,16,20,30 à 50 caisses,3,,25920,,35,35,1.00,0.33,42.00,0,1,1.00,24/11/2023 09:29:54
8646,163,8,4,16,20,16 caisses,3,,10368,,44,44,1.00,0.33,91.00,0,1,1.00,28/10/2025 15:41:50
8650,206,8,4,16,20,9 caisses,,,1260,,47,47,,0.98,91.00,0,1,1.00,1/12/2025 12:04:04
8651,343,9,,,,,1,,,,43,43,1.00,0.95,1.00,0,1,1.00,
8654,361,8,,16,20,,1,,3,,44,44,1.00,0.95,21.00,0,1,1.00,
8656,95,57,4,16,11,68 lots ADH,,,1092,,11,11,1.00,0.98,21.00,0,1,1.00,28/2/2025 09:33:52
8660,708,32,,86,27,,,,,,23,51,1.00,0.95,1.00,1,1,1.00,
8663,329,8,3,,34,350 mètres,,,59850,,25,25,,0.95,130.00,0,1,1.00,8/12/2023 11:54:55
8670,134,8,4,16,21,75 caisses,3,,3,,44,44,1.00,0.95,1.00,0,1,1.00,
8671,796,32,,86,27,,,,,,26,52,1.00,0.95,1.00,1,1,1.00,
8672,796,33,,86,27,,,,,,26,52,1.00,0.95,1.00,1,1,1.00,
8673,796,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8674,796,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8675,797,32,,86,27,,,,,,26,36,1.00,0.95,1.00,1,1,1.00,
8676,797,33,,86,27,,,,,,26,36,1.00,0.95,1.00,1,1,1.00,
8677,797,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8678,797,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8679,798,32,,86,27,,,,,,20,40,1.00,0.95,1.00,1,1,1.00,
8680,798,33,,86,27,,,,,,20,40,1.00,0.85,1.00,1,1,1.00,
8681,798,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8682,798,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8683,799,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8684,799,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8685,799,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8686,799,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8687,800,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8688,800,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8689,800,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8690,800,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8691,801,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8692,801,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8693,801,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8694,801,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8695,803,32,,86,27,,,,,,27,38,1.00,0.95,1.00,1,1,1.00,
8696,803,33,,86,27,,,,,,27,38,1.00,0.95,1.00,1,1,1.00,
8697,803,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8698,803,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8699,802,32,,86,27,,,,,,25,48,1.00,0.95,1.00,1,1,1.00,
8700,802,33,,86,27,,,,,,25,48,1.00,0.95,1.00,1,1,1.00,
8701,802,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8702,802,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8703,369,8,4,16,20,30 caisses,3,,16800,,27,27,,0.33,28.00,0,1,1.00,8/7/2025 09:05:52
8704,804,33,,100,3,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8705,804,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8706,804,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8707,804,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8708,805,33,,100,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8709,805,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8710,805,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8711,805,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8712,806,33,,100,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8713,806,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8714,806,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8715,806,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8716,807,33,,100,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8717,807,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8718,807,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8719,807,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8720,808,33,,100,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8721,808,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8722,808,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8723,808,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8724,809,33,,100,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8725,809,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8726,809,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8727,809,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8728,810,32,,86,27,,,,,,22,41,1.00,0.95,1.00,1,1,1.00,
8729,810,33,,86,27,,,,,,22,41,1.00,0.95,1.00,1,1,1.00,
8730,810,34,,86,14,,,,,,22,40,1.00,0.95,1.00,1,1,1.00,
8731,810,35,,,,,,,,,22,40,1.00,0.95,1.00,1,1,1.00,
8732,811,32,,86,27,,,,,,32,38,1.00,0.95,1.00,1,1,1.00,
8733,811,33,,86,27,,,,,,32,38,1.00,0.85,1.00,1,1,1.00,
8734,811,34,177,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8735,811,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8736,812,33,,42,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8737,812,34,149,,1,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8738,812,38,,86,1,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8739,812,48,138,,2,,,,,,01,52,1.00,0.95,1.00,0,1,1.00,
8747,815,32,,42,2,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8748,815,33,,42,7,,,,,,01,52,1.00,0.95,2.00,1,1,1.00,
8749,815,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8750,815,37,,86,,,,,,,01,52,1.00,1.00,7.00,0,1,1.00,
8755,814,1,,23,,,,,,,01,01,1.00,1.00,1.00,0,1,1.00,
8756,814,2,,23,,,,,,,01,03,1.00,1.00,1.00,0,1,1.00,
8759,817,32,,86,27,,,,,,30,39,1.00,0.95,1.00,1,1,1.00,
8760,817,33,,86,27,,,,,,30,39,1.00,0.95,1.00,1,1,1.00,
8761,817,34,210,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8762,817,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8763,818,32,,86,27,,,,,,28,45,1.00,0.95,1.00,1,1,1.00,18/7/2022 11:24:15
8764,818,33,,86,27,,,,,,28,45,1.00,0.95,1.00,1,1,1.00,18/7/2022 11:24:21
8765,818,34,210,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8766,818,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8767,819,32,,86,27,,,,,,37,52,1.00,0.95,1.00,1,1,1.00,
8768,819,33,,86,27,,,,,,37,52,1.00,0.95,1.00,1,1,1.00,
8769,819,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8770,819,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8771,820,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8772,820,33,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8773,820,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8774,820,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8775,821,32,,85,37,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8776,821,33,,85,37,,,,,,01,52,1.00,0.85,1.00,1,1,1.00,
8777,821,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8778,821,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8780,48,32,,2,3,,,,,,01,52,,0.95,70.00,0,1,1.00,27/10/2022 14:58:04
8782,822,32,,86,27,,,,,,41,48,1.00,0.95,1.00,1,1,1.00,
8783,822,33,,86,27,,,,,,41,48,1.00,0.95,1.00,1,1,1.00,
8784,822,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8785,822,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8786,824,32,,86,27,,,,,,37,48,1.00,0.95,1.00,1,1,1.00,
8787,824,33,,85,37,,,,,,37,48,1.00,0.85,1.00,1,1,1.00,
8788,824,34,177,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8789,824,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8790,825,1,,23,,,,,,,32,32,,1.00,0.00,0,1,1.00,
8791,825,2,,23,,,,,,,33,33,,1.00,0.00,0,1,1.00,
8807,235,8,,,,,,,1,,18,18,,1.00,130.00,0,1,1.00,
8808,205,8,4,16,20,16 caisses,2,,2240,,30,30,,0.98,21.00,0,1,1.00,17/7/2023 13:39:29
8809,205,8,4,16,20,15 caisses,2,,2100,,03,03,,0.98,63.00,0,1,1.00,5/12/2025 09:26:10
8815,766,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,
8816,190,8,4,16,20,10 caisses,,,1400,,36,36,,0.98,28.00,0,1,1.00,7/10/2025 11:19:17
8822,2,23,103,104,,,1,,,,26,26,1.00,1.00,1.00,0,1,1.00,22/9/2023 15:54:17
8824,473,23,106,62,,,,,,,25,25,1.00,0.95,1.00,0,1,1.00,
8825,473,23,106,16,,,,,,,29,29,1.00,0.95,1.00,0,1,1.00,
8834,827,32,,86,27,,,,,,42,52,1.00,0.95,1.00,1,1,1.00,
8835,827,33,,86,27,,,,,,42,52,1.00,0.95,1.00,1,1,1.00,
8836,827,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8837,827,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8838,828,32,,85,37,,,,,,41,52,1.00,0.95,1.00,1,1,1.00,
8839,828,33,,85,37,,,,,,41,52,1.00,0.85,1.00,1,1,1.00,
8840,828,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8841,828,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8842,584,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,19/10/2020 08:56:29
8843,829,32,,85,37,,,,,,35,47,1.00,0.95,1.00,1,1,1.00,
8844,829,33,,85,37,,,,,,01,52,1.00,0.85,1.00,1,1,1.00,
8845,829,34,177,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8846,829,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8848,830,2,,2,,,1,,,,01,01,1.00,0.99,1.00,0,1,1.00,
8852,831,32,,86,27,,,,,,01,12,1.00,0.95,1.00,1,1,1.00,
8853,831,32,,86,27,,,,,,45,52,1.00,0.85,1.00,1,1,1.00,
8854,831,33,,86,27,,,,,,01,12,1.00,0.95,1.00,1,1,1.00,
8855,831,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8856,831,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8861,834,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8862,834,33,,86,29,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8863,834,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
8864,834,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,
