"N°Stock","Code Végétal Stock","Code Matériel Stock","Code Fournisseur Stock","Date entrée stock","Qtte Stock","Unité Stock","Unité par contenant Stock","N°Contenant Stock","Qtte contenant Stock","Tarif  Unitaire HT Achat Stock","Tarif  Unitaire TTC Achat Stock","N°Commande/Achat Stock","N° Lot Stock","DLUT Stock","Zone Stockage Stock","N°Stock Calculé","Caractéristique Stock"
4452,569,,125,2017-3-30,10.00,"pièce(s)",20.00,18,0.00,20.40,21.42,7720,"Lot 30/03/2017",2017-4-14,1,"2017-7720-569-Lot 30/03/2017"
4453,573,,125,2017-3-30,70.00,"kg",10.00,18,0.00,16.20,17.01,7722,"Lot 30/03/2017",,1,"2017-7722-573-Lot 30/03/2017"
4454,584,,125,2017-3-30,45.00,"kg",9.00,18,0.00,8.46,8.88,7723,"Lot 30/03/2017",,1,"2017-7723-584-Lot 30/03/2017"
4455,584,,125,2017-3-30,45.00,"kg",9.00,18,0.00,8.46,8.88,7723,"Lot 30/03/2017",,1,"2017-7723-584-Lot 30/03/2017"
4456,614,,125,2017-3-30,50.00,"kg",10.00,18,0.00,18.20,19.11,7724,"Lot 30/03/2017",,1,"2017-7724-614-Lot 30/03/2017"
4457,634,,125,2017-3-30,26.00,"kg",13.00,18,0.00,21.71,22.80,7725,"Lot 30/03/2017",,1,"2017-7725-634-Lot 30/03/2017"
4458,708,,125,2017-3-30,66.00,"kg",4.00,18,0.00,15.60,16.38,7726,"Lot 30/03/2017",,1,"2017-7726-708-Lot 30/03/2017"
4459,708,,125,2017-3-30,66.00,"kg",4.00,18,0.00,15.60,16.38,7726,"Lot 30/03/2017",,1,"2017-7726-708-Lot 30/03/2017"
4460,799,,125,2017-3-30,26.00,"kg",13.00,18,0.00,24.70,25.94,7728,"Lot 30/03/2017",2017-4-14,1,"2017-7728-799-Lot 30/03/2017"
4461,895,,125,2017-3-30,30.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7729,"Lot 30/03/2017",2017-4-14,1,"2017-7729-895-Lot 30/03/2017"
4462,895,,125,2017-3-30,30.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7729,"Lot 30/03/2017",2017-4-14,1,"2017-7729-895-Lot 30/03/2017"
4463,486,,125,2017-4-6,84.00,"kg",6.00,18,0.00,12.72,13.36,7730,"Lot 06/04/2017",,1,"2017-7730-486-Lot 06/04/2017"
4464,486,,125,2017-4-6,84.00,"kg",6.00,18,0.00,12.72,13.36,7730,"Lot 06/04/2017",,1,"2017-7730-486-Lot 06/04/2017"
4465,491,,125,2017-4-6,166.50,"kg",18.50,18,0.00,26.27,27.58,7731,"Lot 06/04/2017",,1,"2017-7731-491-Lot 06/04/2017"
4466,506,,125,2017-4-6,6.00,"kg",6.00,18,0.00,8.70,9.14,7733,"Lot 06/04/2017",,1,"2017-7733-506-Lot 06/04/2017"
4467,507,,125,2017-4-6,60.00,"kg",14.00,18,0.00,26.46,27.78,7734,"Lot 06/04/2017",,1,"2017-7734-507-Lot 06/04/2017"
4468,508,,125,2017-4-6,4.00,"kg",4.00,18,0.00,18.24,19.15,7735,"Lot 06/04/2017",,1,"2017-7735-508-Lot 06/04/2017"
4469,513,,125,2017-4-6,108.00,"kg",6.00,18,0.00,11.28,11.84,7736,"Lot 06/04/2017",,1,"2017-7736-513-Lot 06/04/2017"
4470,513,,125,2017-4-6,108.00,"kg",6.00,18,0.00,11.28,11.84,7736,"Lot 06/04/2017",,1,"2017-7736-513-Lot 06/04/2017"
4471,538,,125,2017-4-6,60.00,"kg",6.00,18,0.00,14.22,14.93,7737,"Lot 06/04/2017",,1,"2017-7737-538-Lot 06/04/2017"
4472,538,,125,2017-4-6,60.00,"kg",6.00,18,0.00,14.22,14.93,7737,"Lot 06/04/2017",,1,"2017-7737-538-Lot 06/04/2017"
4473,550,,125,2017-4-6,48.00,"pièce(s)",10.00,18,0.00,10.70,11.24,7738,"Lot 06/04/2017",2017-4-13,1,"2017-7738-550-Lot 06/04/2017"
4474,569,,125,2017-4-6,10.00,"pièce(s)",20.00,18,0.00,20.40,21.42,7739,"Lot 06/04/2017",2017-4-21,1,"2017-7739-569-Lot 06/04/2017"
4475,569,,125,2017-4-6,10.00,"pièce(s)",20.00,18,0.00,20.40,21.42,7739,"Lot 06/04/2017",2017-4-21,1,"2017-7739-569-Lot 06/04/2017"
4476,573,,125,2017-4-6,50.00,"kg",10.00,18,0.00,16.20,17.01,7740,"Lot 06/04/2017",,1,"2017-7740-573-Lot 06/04/2017"
4477,584,,125,2017-4-6,135.00,"kg",9.00,18,0.00,8.46,8.88,7741,"Lot 06/04/2017",,1,"2017-7741-584-Lot 06/04/2017"
4478,584,,125,2017-4-6,135.00,"kg",9.00,18,0.00,8.46,8.88,7741,"Lot 06/04/2017",,1,"2017-7741-584-Lot 06/04/2017"
4479,614,,125,2017-4-6,40.00,"kg",10.00,18,0.00,18.20,19.11,7742,"Lot 06/04/2017",,1,"2017-7742-614-Lot 06/04/2017"
4480,634,,125,2017-4-6,39.00,"kg",13.00,18,0.00,21.71,22.80,7743,"Lot 06/04/2017",,1,"2017-7743-634-Lot 06/04/2017"
4481,635,,125,2017-4-6,39.00,"kg",13.00,18,0.00,22.23,23.34,7744,"Lot 06/04/2017",2017-5-6,1,"2017-7744-635-Lot 06/04/2017"
4482,642,,125,2017-4-6,39.00,"kg",13.00,18,0.00,24.00,25.20,7745,"Lot 06/04/2017",,1,"2017-7745-642-Lot 06/04/2017"
4483,699,,125,2017-4-6,104.00,"kg",13.00,18,0.00,21.45,22.52,7746,"Lot 06/04/2017",2017-5-6,1,"2017-7746-699-Lot 06/04/2017"
4484,699,,125,2017-4-6,104.00,"kg",13.00,18,0.00,21.45,22.52,7746,"Lot 06/04/2017",2017-5-6,1,"2017-7746-699-Lot 06/04/2017"
4485,708,,125,2017-4-6,6.00,"kg",4.00,18,0.00,15.60,16.38,7747,"Lot 06/04/2017",,1,"2017-7747-708-Lot 06/04/2017"
4486,708,,125,2017-4-6,6.00,"kg",4.00,18,0.00,15.60,16.38,7747,"Lot 06/04/2017",,1,"2017-7747-708-Lot 06/04/2017"
4487,782,,125,2017-4-6,39.00,"kg",13.00,18,0.00,21.45,22.52,7748,"Lot 06/04/2017",2017-4-21,,"2017-7748-782-Lot 06/04/2017"
4488,799,,125,2017-4-6,39.00,"kg",13.00,18,0.00,24.70,25.94,7749,"Lot 06/04/2017",2017-4-21,1,"2017-7749-799-Lot 06/04/2017"
4489,895,,125,2017-4-6,63.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7750,"Lot 06/04/2017",2017-4-21,1,"2017-7750-895-Lot 06/04/2017"
4490,895,,125,2017-4-6,63.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7750,"Lot 06/04/2017",2017-4-21,1,"2017-7750-895-Lot 06/04/2017"
4491,486,,125,2017-4-13,66.00,"kg",6.00,18,0.00,12.72,13.36,7751,"Lot 13/04/2017",,1,"2017-7751-486-Lot 13/04/2017"
4492,486,,125,2017-4-13,66.00,"kg",6.00,18,0.00,12.72,13.36,7751,"Lot 13/04/2017",,1,"2017-7751-486-Lot 13/04/2017"
4493,491,,125,2017-4-13,166.50,"kg",18.50,18,0.00,26.27,27.58,7752,"Lot 13/04/2017",,1,"2017-7752-491-Lot 13/04/2017"
4494,504,,125,2017-4-13,8.00,"kg",8.00,18,0.00,12.48,13.10,7753,"Lot 13/04/2017",,1,"2017-7753-504-Lot 13/04/2017"
4495,506,,125,2017-4-13,6.00,"kg",6.00,18,0.00,8.70,9.14,7754,"Lot 13/04/2017",,1,"2017-7754-506-Lot 13/04/2017"
4496,508,,125,2017-4-13,4.00,"kg",4.00,18,0.00,18.24,19.15,7755,"Lot 13/04/2017",,1,"2017-7755-508-Lot 13/04/2017"
4497,513,,125,2017-4-13,84.00,"kg",6.00,18,0.00,11.28,11.84,7756,"Lot 13/04/2017",,1,"2017-7756-513-Lot 13/04/2017"
4498,513,,125,2017-4-13,84.00,"kg",6.00,18,0.00,11.28,11.84,7756,"Lot 13/04/2017",,1,"2017-7756-513-Lot 13/04/2017"
4499,530,,125,2017-4-13,20.00,"pièce(s)",1.00,18,0.00,2.99,3.14,7758,"Lot 13/04/2017",2017-4-16,1,"2017-7758-530-Lot 13/04/2017"
4500,538,,125,2017-4-13,80.00,"kg",6.00,18,0.00,14.22,14.93,7759,"Lot 13/04/2017",,1,"2017-7759-538-Lot 13/04/2017"
4501,538,,125,2017-4-13,80.00,"kg",6.00,18,0.00,14.22,14.93,7759,"Lot 13/04/2017",,1,"2017-7759-538-Lot 13/04/2017"
4502,550,,125,2017-4-13,72.00,"pièce(s)",10.00,18,0.00,10.70,11.24,7760,"Lot 13/04/2017",2017-4-20,1,"2017-7760-550-Lot 13/04/2017"
4503,584,,125,2017-4-13,81.00,"kg",9.00,18,0.00,8.46,8.88,7761,"Lot 13/04/2017",,1,"2017-7761-584-Lot 13/04/2017"
4504,584,,125,2017-4-13,81.00,"kg",9.00,18,0.00,8.46,8.88,7761,"Lot 13/04/2017",,1,"2017-7761-584-Lot 13/04/2017"
4505,614,,125,2017-4-13,10.00,"kg",10.00,18,0.00,18.20,19.11,7762,"Lot 13/04/2017",,1,"2017-7762-614-Lot 13/04/2017"
4506,629,,125,2017-4-13,39.00,"kg",13.00,18,0.00,24.70,25.94,7763,"Lot 13/04/2017",,1,"2017-7763-629-Lot 13/04/2017"
4507,634,,125,2017-4-13,130.00,"kg",13.00,18,0.00,21.71,22.80,7764,"Lot 13/04/2017",,1,"2017-7764-634-Lot 13/04/2017"
4508,724,,125,2017-4-13,26.00,"kg",13.00,18,0.00,22.23,23.34,7765,"Lot 13/04/2017",2017-5-13,1,"2017-7765-724-Lot 13/04/2017"
4509,774,,125,2017-4-13,64.00,"kg",8.00,18,0.00,10.00,10.50,7766,"Lot 13/04/2017",2017-4-23,,"2017-7766-774-Lot 13/04/2017"
4510,782,,125,2017-4-13,26.00,"kg",13.00,18,0.00,21.45,22.52,7767,"Lot 13/04/2017",2017-4-28,,"2017-7767-782-Lot 13/04/2017"
4511,895,,125,2017-4-13,50.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7768,"Lot 13/04/2017",2017-4-28,1,"2017-7768-895-Lot 13/04/2017"
4512,895,,125,2017-4-13,50.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7768,"Lot 13/04/2017",2017-4-28,1,"2017-7768-895-Lot 13/04/2017"
4513,,295,20,2017-1-9,24.00,,,,0.00,1.76,,93,,,,"2017-93-295"
4514,,17,20,2017-1-14,20.00,,,,0.00,7.20,,94,,,,"2017-94-17"
4515,,135,37,2017-2-27,20.00,,,,0.00,34.68,,102,,,,"2017-102-135"
4516,,134,37,2017-2-27,40.00,,,,0.00,34.35,,103,,,,"2017-103-134"
4517,,133,37,2017-2-27,40.00,,,,0.00,16.40,,104,,,,"2017-104-133"
4518,,168,37,2017-2-27,20.00,,,,0.00,24.28,,105,,,,"2017-105-168"
4519,478,,125,2017-4-25,6.00,"kg",6.00,18,0.00,73.20,76.86,7769,"Lot 25/04/2017",,1,"2017-7769-478-Lot 25/04/2017"
4520,486,,125,2017-4-20,66.00,"kg",6.00,18,0.00,12.72,13.36,7770,"Lot 20/04/2017",,1,"2017-7770-486-Lot 20/04/2017"
4521,486,,125,2017-4-20,66.00,"kg",6.00,18,0.00,12.72,13.36,7770,"Lot 20/04/2017",,1,"2017-7770-486-Lot 20/04/2017"
4522,491,,125,2017-4-20,148.00,"kg",18.50,18,0.00,26.27,27.58,7771,"Lot 20/04/2017",,1,"2017-7771-491-Lot 20/04/2017"
4523,504,,125,2017-4-20,16.00,"kg",8.00,18,0.00,12.48,13.10,7772,"Lot 20/04/2017",,1,"2017-7772-504-Lot 20/04/2017"
4524,513,,125,2017-4-20,78.00,"kg",6.00,18,0.00,11.28,11.84,7773,"Lot 20/04/2017",,1,"2017-7773-513-Lot 20/04/2017"
4525,513,,125,2017-4-20,78.00,"kg",6.00,18,0.00,11.28,11.84,7773,"Lot 20/04/2017",,1,"2017-7773-513-Lot 20/04/2017"
4526,554,,125,2017-4-20,26.00,"kg",13.00,18,0.00,25.48,26.75,7774,"Lot 20/04/2017",,1,"2017-7774-554-Lot 20/04/2017"
4527,584,,125,2017-4-20,54.00,"kg",9.00,18,0.00,8.46,8.88,7775,"Lot 20/04/2017",,1,"2017-7775-584-Lot 20/04/2017"
4528,584,,125,2017-4-20,54.00,"kg",9.00,18,0.00,8.46,8.88,7775,"Lot 20/04/2017",,1,"2017-7775-584-Lot 20/04/2017"
4529,614,,125,2017-4-20,40.00,"kg",10.00,18,0.00,18.20,19.11,7776,"Lot 20/04/2017",,1,"2017-7776-614-Lot 20/04/2017"
4530,634,,125,2017-4-20,26.00,"kg",13.00,18,0.00,21.71,22.80,7777,"Lot 20/04/2017",,1,"2017-7777-634-Lot 20/04/2017"
4531,724,,125,2017-4-20,13.00,"kg",13.00,18,0.00,22.23,23.34,7778,"Lot 20/04/2017",2017-5-20,1,"2017-7778-724-Lot 20/04/2017"
4532,781,,125,2017-4-20,143.00,"kg",13.00,18,0.00,21.45,22.52,7779,"Lot 20/04/2017",2017-5-5,1,"2017-7779-781-Lot 20/04/2017"
4533,782,,125,2017-4-20,26.00,"kg",13.00,18,0.00,21.45,22.52,7780,"Lot 20/04/2017",2017-5-5,,"2017-7780-782-Lot 20/04/2017"
4534,887,,125,2017-4-20,60.00,"kg",10.00,18,0.00,25.20,26.46,7781,"Lot 20/04/2017",2017-4-27,1,"2017-7781-887-Lot 20/04/2017"
4535,895,,125,2017-4-20,50.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7782,"Lot 20/04/2017",2017-5-5,1,"2017-7782-895-Lot 20/04/2017"
4536,895,,125,2017-4-20,50.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7782,"Lot 20/04/2017",2017-5-5,1,"2017-7782-895-Lot 20/04/2017"
4537,486,,125,2017-4-27,54.00,"kg",6.00,18,0.00,12.72,13.36,7798,"Lot 27/04/2017",,1,"2017-7798-486-Lot 27/04/2017"
4538,486,,125,2017-4-27,54.00,"kg",6.00,18,0.00,12.72,13.36,7798,"Lot 27/04/2017",,1,"2017-7798-486-Lot 27/04/2017"
4539,491,,125,2017-4-27,148.00,"kg",18.50,18,0.00,26.27,27.58,7799,"Lot 27/04/2017",,1,"2017-7799-491-Lot 27/04/2017"
4540,504,,125,2017-4-27,48.00,"kg",8.00,18,0.00,12.48,13.10,7800,"Lot 27/04/2017",,1,"2017-7800-504-Lot 27/04/2017"
4541,515,,125,2017-4-27,132.00,"kg",6.00,18,0.00,9.42,9.89,7801,"Lot 27/04/2017",,1,"2017-7801-515-Lot 27/04/2017"
4542,515,,125,2017-4-27,132.00,"kg",6.00,18,0.00,9.42,9.89,7801,"Lot 27/04/2017",,1,"2017-7801-515-Lot 27/04/2017"
4543,554,,125,2017-4-27,143.00,"kg",13.00,18,0.00,25.48,26.75,7802,"Lot 27/04/2017",,1,"2017-7802-554-Lot 27/04/2017"
4544,573,,125,2017-4-27,20.00,"kg",10.00,18,0.00,16.20,17.01,7803,"Lot 27/04/2017",,1,"2017-7803-573-Lot 27/04/2017"
4545,584,,125,2017-4-27,90.00,"kg",9.00,18,0.00,8.46,8.88,7804,"Lot 27/04/2017",,1,"2017-7804-584-Lot 27/04/2017"
4546,584,,125,2017-4-27,90.00,"kg",9.00,18,0.00,8.46,8.88,7804,"Lot 27/04/2017",,1,"2017-7804-584-Lot 27/04/2017"
4547,614,,125,2017-4-27,50.00,"kg",10.00,18,0.00,18.20,19.11,7805,"Lot 27/04/2017",,1,"2017-7805-614-Lot 27/04/2017"
4548,629,,125,2017-4-27,39.00,"kg",13.00,18,0.00,24.70,25.94,7806,"Lot 27/04/2017",,1,"2017-7806-629-Lot 27/04/2017"
4549,634,,125,2017-4-27,39.00,"kg",13.00,18,0.00,21.71,22.80,7807,"Lot 27/04/2017",,1,"2017-7807-634-Lot 27/04/2017"
4550,686,,125,2017-4-27,39.00,"kg",13.00,18,0.00,24.00,25.20,7808,"Lot 27/04/2017",,1,"2017-7808-686-Lot 27/04/2017"
4551,724,,125,2017-4-27,13.00,"kg",13.00,18,0.00,22.23,23.34,7809,"Lot 27/04/2017",2017-5-27,1,"2017-7809-724-Lot 27/04/2017"
4552,782,,125,2017-4-27,39.00,"kg",13.00,18,0.00,21.45,22.52,7810,"Lot 27/04/2017",2017-5-12,,"2017-7810-782-Lot 27/04/2017"
4553,887,,125,2017-4-27,50.00,"kg",10.00,18,0.00,25.20,26.46,7811,"Lot 27/04/2017",2017-5-4,1,"2017-7811-887-Lot 27/04/2017"
4554,895,,125,2017-4-27,150.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7812,"Lot 27/04/2017",2017-5-12,1,"2017-7812-895-Lot 27/04/2017"
4555,895,,125,2017-4-27,150.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7812,"Lot 27/04/2017",2017-5-12,1,"2017-7812-895-Lot 27/04/2017"
4556,383,,97,2017-1-16,300.00,"kg",25.00,13,0.00,43.25,47.58,6522,"Lot 16/01/2017",2017-3-17,23,"2017-6522-383-Lot 16/01/2017"
4557,381,,97,2017-1-16,500.00,"kg",25.00,13,0.00,51.50,56.65,6523,"Lot 16/01/2017",2017-3-17,23,"2017-6523-381-Lot 16/01/2017"
4558,341,,97,2017-1-16,250.00,"kg",25.00,13,0.00,51.50,56.65,6524,"Lot 16/01/2017",2017-3-17,23,"2017-6524-341-Lot 16/01/2017"
4559,133,,97,2017-1-16,250.00,"kg",25.00,13,0.00,51.50,56.65,6525,"Lot 16/01/2017",2017-3-17,18,"2017-6525-133-Lot 16/01/2017"
4560,327,,97,2017-1-16,80.00,"kg",20.00,13,0.00,4.40,4.84,6526,"Lot 16/01/2017",2017-1-31,23,"2017-6526-327-Lot 16/01/2017"
4561,369,,40,2017-1-28,50.00,"g",1000.00,14,0.00,1285.26,1413.79,7098,"Lot 28/01/2017",2019-1-28,23,"2017-7098-369-Lot 28/01/2017"
4562,907,,97,2017-1-20,100.00,"kg",25.00,13,0.00,51.60,54.18,7001,"Lot 20/01/2017",2017-3-21,23,"2017-7001-907-Lot 20/01/2017"
4563,904,,97,2017-1-20,150.00,"kg",25.00,13,0.00,51.60,54.18,7002,"Lot 20/01/2017",2017-3-21,23,"2017-7002-904-Lot 20/01/2017"
4564,486,,125,2017-5-4,84.00,"kg",6.00,18,0.00,12.72,13.36,7868,"Lot 04/05/2017",,1,"2017-7868-486-Lot 04/05/2017"
4565,486,,125,2017-5-4,84.00,"kg",6.00,18,0.00,12.72,13.36,7868,"Lot 04/05/2017",,1,"2017-7868-486-Lot 04/05/2017"
4566,491,,125,2017-5-4,148.00,"kg",18.50,18,0.00,26.27,27.58,7869,"Lot 04/05/2017",,1,"2017-7869-491-Lot 04/05/2017"
4567,504,,125,2017-5-4,60.00,"kg",8.00,18,0.00,12.48,13.10,7871,"Lot 04/05/2017",,1,"2017-7871-504-Lot 04/05/2017"
4568,506,,125,2017-5-4,6.00,"kg",6.00,18,0.00,8.70,9.14,7872,"Lot 04/05/2017",,1,"2017-7872-506-Lot 04/05/2017"
4569,508,,125,2017-5-4,4.00,"kg",4.00,18,0.00,18.24,19.15,7873,"Lot 04/05/2017",,1,"2017-7873-508-Lot 04/05/2017"
4570,513,,125,2017-5-4,72.00,"kg",6.00,18,0.00,11.28,11.84,7874,"Lot 04/05/2017",,1,"2017-7874-513-Lot 04/05/2017"
4571,513,,125,2017-5-4,72.00,"kg",6.00,18,0.00,11.28,11.84,7874,"Lot 04/05/2017",,1,"2017-7874-513-Lot 04/05/2017"
4572,530,,125,2017-5-4,20.00,"pièce(s)",1.00,18,0.00,2.99,3.14,7875,"Lot 04/05/2017",2017-5-7,1,"2017-7875-530-Lot 04/05/2017"
4573,550,,125,2017-5-4,4.00,"pièce(s)",10.00,18,0.00,10.70,11.24,7876,"Lot 04/05/2017",2017-5-11,1,"2017-7876-550-Lot 04/05/2017"
4574,561,,125,2017-5-4,24.00,"kg",5.00,18,0.00,24.95,26.20,7877,"Lot 04/05/2017",2017-5-9,1,"2017-7877-561-Lot 04/05/2017"
4575,573,,125,2017-5-4,50.00,"kg",10.00,18,0.00,16.20,17.01,7878,"Lot 04/05/2017",,1,"2017-7878-573-Lot 04/05/2017"
4576,584,,125,2017-5-4,135.00,"kg",9.00,18,0.00,8.46,8.88,7879,"Lot 04/05/2017",,1,"2017-7879-584-Lot 04/05/2017"
4577,584,,125,2017-5-4,135.00,"kg",9.00,18,0.00,8.46,8.88,7879,"Lot 04/05/2017",,1,"2017-7879-584-Lot 04/05/2017"
4578,614,,125,2017-5-4,30.00,"kg",10.00,18,0.00,18.20,19.11,7880,"Lot 04/05/2017",,1,"2017-7880-614-Lot 04/05/2017"
4579,634,,125,2017-5-4,182.00,"kg",13.00,18,0.00,21.71,22.80,7881,"Lot 04/05/2017",,1,"2017-7881-634-Lot 04/05/2017"
4580,686,,125,2017-5-4,52.00,"kg",13.00,18,0.00,24.00,25.20,7882,"Lot 04/05/2017",,1,"2017-7882-686-Lot 04/05/2017"
4581,708,,125,2017-5-4,12.00,"kg",4.00,18,0.00,15.60,16.38,7883,"Lot 04/05/2017",,1,"2017-7883-708-Lot 04/05/2017"
4582,708,,125,2017-5-4,12.00,"kg",4.00,18,0.00,15.60,16.38,7883,"Lot 04/05/2017",,1,"2017-7883-708-Lot 04/05/2017"
4583,724,,125,2017-5-4,26.00,"kg",13.00,18,0.00,22.23,23.34,7884,"Lot 04/05/2017",2017-6-3,1,"2017-7884-724-Lot 04/05/2017"
4584,781,,125,2017-5-4,52.00,"kg",13.00,18,0.00,21.45,22.52,7885,"Lot 04/05/2017",2017-5-19,1,"2017-7885-781-Lot 04/05/2017"
4585,782,,125,2017-5-4,52.00,"kg",13.00,18,0.00,21.45,22.52,7886,"Lot 04/05/2017",2017-5-19,,"2017-7886-782-Lot 04/05/2017"
4586,887,,125,2017-5-4,70.00,"kg",10.00,18,0.00,25.20,26.46,7887,"Lot 04/05/2017",2017-5-11,1,"2017-7887-887-Lot 04/05/2017"
4587,895,,125,2017-5-4,160.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7888,"Lot 04/05/2017",2017-5-19,1,"2017-7888-895-Lot 04/05/2017"
4588,895,,125,2017-5-4,160.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7888,"Lot 04/05/2017",2017-5-19,1,"2017-7888-895-Lot 04/05/2017"
4589,156,,212,2017-3-30,100000.00,"graines",100000.0,14,0.00,315.93,347.52,7908,"Lot 30/03/2017",2018-3-30,23,"2017-7908-156-Lot 30/03/2017"
4590,155,,212,2017-3-30,100000.00,"graines",100000.0,14,0.00,315.93,347.52,7909,"Lot 30/03/2017",2018-3-30,23,"2017-7909-155-Lot 30/03/2017"
4591,759,,212,2017-3-30,150000.00,"graines",100000.0,14,0.00,420.00,441.00,7910,"Lot 30/03/2017",2018-5-4,,"2017-7910-759-Lot 30/03/2017"
4592,88,,125,2017-5-11,25.00,"barquette(s)",1.00,18,0.00,2.26,,7889,"Lot 11/05/2017",2017-5-14,1,"2017-7889-88-Lot 11/05/2017"
4593,486,,125,2017-5-11,90.00,"kg",6.00,18,0.00,12.72,13.36,7890,"Lot 11/05/2017",,1,"2017-7890-486-Lot 11/05/2017"
4594,486,,125,2017-5-11,90.00,"kg",6.00,18,0.00,12.72,13.36,7890,"Lot 11/05/2017",,1,"2017-7890-486-Lot 11/05/2017"
4595,491,,125,2017-5-11,185.00,"kg",18.50,18,0.00,26.27,27.58,7891,"Lot 11/05/2017",,1,"2017-7891-491-Lot 11/05/2017"
4596,504,,125,2017-5-11,30.00,"kg",8.00,18,0.00,12.48,13.10,7892,"Lot 11/05/2017",,1,"2017-7892-504-Lot 11/05/2017"
4597,538,,125,2017-5-11,70.00,"kg",6.00,18,0.00,14.22,14.93,7894,"Lot 11/05/2017",,1,"2017-7894-538-Lot 11/05/2017"
4598,538,,125,2017-5-11,70.00,"kg",6.00,18,0.00,14.22,14.93,7894,"Lot 11/05/2017",,1,"2017-7894-538-Lot 11/05/2017"
4599,549,,125,2017-5-11,170.00,"pièce(s)",10.00,18,0.00,5.44,5.71,7895,"Lot 11/05/2017",2017-5-18,1,"2017-7895-549-Lot 11/05/2017"
4600,561,,125,2017-5-11,4.00,"kg",5.00,18,0.00,24.95,26.20,7896,"Lot 11/05/2017",2017-5-16,1,"2017-7896-561-Lot 11/05/2017"
4601,573,,125,2017-5-11,20.00,"kg",10.00,18,0.00,16.20,17.01,7897,"Lot 11/05/2017",,1,"2017-7897-573-Lot 11/05/2017"
4602,584,,125,2017-5-11,27.00,"kg",9.00,18,0.00,8.46,8.88,7898,"Lot 11/05/2017",,1,"2017-7898-584-Lot 11/05/2017"
4603,584,,125,2017-5-11,27.00,"kg",9.00,18,0.00,8.46,8.88,7898,"Lot 11/05/2017",,1,"2017-7898-584-Lot 11/05/2017"
4604,614,,125,2017-5-11,50.00,"kg",10.00,18,0.00,18.20,19.11,7899,"Lot 11/05/2017",,1,"2017-7899-614-Lot 11/05/2017"
4605,629,,125,2017-5-11,39.00,"kg",13.00,18,0.00,24.70,25.94,7900,"Lot 11/05/2017",,1,"2017-7900-629-Lot 11/05/2017"
4606,634,,125,2017-5-11,39.00,"kg",13.00,18,0.00,21.71,22.80,7901,"Lot 11/05/2017",,1,"2017-7901-634-Lot 11/05/2017"
4607,708,,125,2017-5-11,6.00,"kg",4.00,18,0.00,15.60,16.38,7902,"Lot 11/05/2017",,1,"2017-7902-708-Lot 11/05/2017"
4608,708,,125,2017-5-11,6.00,"kg",4.00,18,0.00,15.60,16.38,7902,"Lot 11/05/2017",,1,"2017-7902-708-Lot 11/05/2017"
4609,724,,125,2017-5-11,26.00,"kg",13.00,18,0.00,22.23,23.34,7903,"Lot 11/05/2017",2017-6-10,1,"2017-7903-724-Lot 11/05/2017"
4610,781,,125,2017-5-11,39.00,"kg",13.00,18,0.00,21.45,22.52,7904,"Lot 11/05/2017",2017-5-26,1,"2017-7904-781-Lot 11/05/2017"
4611,786,,125,2017-5-11,10.00,"kg",5.00,18,0.00,44.95,47.20,7905,"Lot 11/05/2017",2017-5-14,1,"2017-7905-786-Lot 11/05/2017"
4612,799,,125,2017-5-11,143.00,"kg",13.00,18,0.00,24.70,25.94,7906,"Lot 11/05/2017",2017-5-26,1,"2017-7906-799-Lot 11/05/2017"
4613,895,,125,2017-5-11,40.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7907,"Lot 11/05/2017",2017-5-26,1,"2017-7907-895-Lot 11/05/2017"
4614,895,,125,2017-5-11,40.00,"pièce(s)",10.00,18,0.00,19.60,20.58,7907,"Lot 11/05/2017",2017-5-26,1,"2017-7907-895-Lot 11/05/2017"
4615,476,,125,2017-5-18,10.00,"kg",5.00,18,0.00,13.25,13.91,7914,"Lot 18/05/2017",2017-5-23,1,"2017-7914-476-Lot 18/05/2017"
4616,482,,125,2017-5-18,12.00,"kg",12.00,18,0.00,35.40,37.17,7915,"Lot 18/05/2017",,1,"2017-7915-482-Lot 18/05/2017"
4617,482,,125,2017-5-18,12.00,"kg",12.00,18,0.00,35.40,37.17,7915,"Lot 18/05/2017",,1,"2017-7915-482-Lot 18/05/2017"
4618,486,,125,2017-5-18,60.00,"kg",6.00,18,0.00,12.72,13.36,7916,"Lot 18/05/2017",,1,"2017-7916-486-Lot 18/05/2017"
4619,486,,125,2017-5-18,60.00,"kg",6.00,18,0.00,12.72,13.36,7916,"Lot 18/05/2017",,1,"2017-7916-486-Lot 18/05/2017"
4620,491,,125,2017-5-18,148.00,"kg",18.50,18,0.00,26.27,27.58,7917,"Lot 18/05/2017",,1,"2017-7917-491-Lot 18/05/2017"
