abonnement_id,adherent_id,panier_id,date_debut,nb,montant,mr_no,annee,qte,mois_depart,mois_nb,nb_initial,piece,abonnement_id_prec,reste_prec
23304,55,13,01-01-2023,50,810,5,2023,1,1,12,50,FA2300221,21377,0
23305,235976,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300183,21378,0
23306,1588,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300183,21379,0
23307,258622,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300183,21380,0
23308,258079,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300217,21381,0
23309,258621,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300183,21382,0
23310,10,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300148,21383,1
23311,257695,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21384,0
23312,58,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300148,21385,0
23313,1679,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300182,21386,0
23315,400,17,01-01-2023,12,196,5,2023,1,1,12,12,FA2300143,21388,0
23316,240089,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21389,0
23317,258167,3,01-01-2023,22,472.56,41,2023,1,1,12,50,FA2300217,21390,0
23318,308,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21391,0
23319,19,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300217,21392,0
23320,257870,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21393,0
23321,257898,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21394,0
23322,54771,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300182,21395,0
23323,258876,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21397,0
23326,258902,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300217,21400,0
23328,62,17,01-01-2023,12,196,5,2023,1,1,12,12,FA2300143,21402,0
23329,419,2,01-01-2023,25,366,5,2023,1,1,12,25,FA2300148,21403,0
23330,539,17,01-01-2023,12,196,41,2023,1,1,12,12,FA2300143,21404,0
23331,60,17,01-01-2023,12,196,5,2023,1,1,12,12,FA2300143,21405,0
23332,46873,17,01-01-2023,12,196,44,2023,1,1,12,12,FA2300143,21406,0
23333,145082,18,01-01-2023,6,98,41,2023,1,1,12,6,FA2300142,21407,0
23334,444,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300212,21408,0
23335,259567,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21409,0
23336,258903,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300182,21410,0
23337,258905,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300181,21411,0
23338,258911,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300216,21412,0
23339,458,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21413,0
23341,259698,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21415,0
23342,258942,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21417,0
23343,258944,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21418,0
23344,258912,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300148,21421,0
23347,1583,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300148,21425,0
23348,258968,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21426,0
23349,258969,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300216,21427,0
23350,258212,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21989,0
23352,258986,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21430,0
23353,258914,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300181,21431,0
23354,201,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300180,21432,0
23355,260083,1,01-01-2023,52,648.96,44,2023,1,1,12,50,FA2300180,22465,2
23356,170,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300216,21434,30
23357,259023,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300180,21435,0
23358,259024,1,01-01-2023,50,624,44,2023,1,1,12,50,FA2300180,21436,0
23359,259033,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300180,21437,2
23362,259045,13,01-01-2023,8,129.6,6,2023,1,1,12,50,FA2300221,21440,0
23363,259072,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300180,21445,0
23364,258500,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300148,21897,0
23366,237166,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300180,21448,0
23367,112452,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300180,21449,1
23368,259089,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300180,21450,0
23369,74401,2,01-01-2023,25,366,0,2023,1,1,12,25,,21451,0
23370,259811,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300216,21990,0
23371,258127,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300179,21454,0
23372,259110,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300179,21456,0
23373,259117,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21457,0
23375,259129,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300179,21459,0
23376,259173,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300179,21460,0
23377,259170,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300179,21461,0
23378,258557,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21977,0
23379,461,1,01-01-2023,50,624,43,2023,1,1,12,50,FA2300179,21463,0
23380,258726,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21464,0
23381,258965,1,01-01-2023,51,636.48,41,2023,1,1,12,50,FA2300179,21465,1
23383,551,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300212,21467,0
23384,258717,1,01-01-2023,14,174.72,41,2023,1,1,12,50,FA2300179,21468,0
23385,258814,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300179,21469,0
23386,259559,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21985,0
23388,2945,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300216,21477,0
23389,259211,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300178,21478,0
23390,549,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21479,0
23391,259216,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300216,21480,0
23392,259219,1,01-01-2023,29,361.92,41,2023,1,1,12,50,FA2300178,21482,3
23393,259224,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21483,0
23394,259226,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21484,2
23395,259232,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300178,21485,0
23396,259234,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21486,0
23397,259243,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21487,1
23399,259156,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300216,21491,0
23400,259261,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21492,0
23401,259270,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300178,21493,0
23402,259223,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21494,0
23403,1559,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300177,21495,0
23404,259421,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300177,21496,4
23405,207,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21497,0
23406,259488,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21498,0
23407,258324,1,01-01-2023,51,636.48,41,2023,1,1,12,50,FA2300177,21500,1
23408,4475,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300177,21501,0
23409,456,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21502,0
23410,258775,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21504,0
23412,259463,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300177,21508,0
23414,259458,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21510,0
23415,259453,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21512,0
23416,259452,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300216,21513,0
23418,259441,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21515,0
23421,259436,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21518,0
23422,259428,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21519,0
23423,259422,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300176,21520,0
23424,259420,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300176,21521,0
23427,259414,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21524,0
23428,257708,3,01-01-2023,13,279.24,41,2023,1,1,12,50,FA2300216,21525,0
23429,259406,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21526,0
23430,259405,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21527,1
23431,409,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300216,21528,0
23432,259402,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21529,0
23433,98,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21907,0
23434,448,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21531,0
23435,259398,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300175,21533,0
23436,259191,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300175,21534,1
23437,259394,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21535,0
23439,259190,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300175,21537,0
23440,258777,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21538,0
23441,259404,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21891,0
23442,259383,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21540,2
23443,259382,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21541,0
23444,259380,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21542,0
23445,259377,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300174,21543,1
23446,180698,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21544,8
23447,249807,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21545,0
23448,257824,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21546,0
23449,259350,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21547,0
23450,259349,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21548,0
23451,259340,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21549,0
23452,259337,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21550,0
23453,259333,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300174,21551,0
23454,151938,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300173,21553,0
23455,200,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300173,21973,0
23457,259318,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300173,21558,0
23459,259314,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300173,21560,0
23460,439,1,01-01-2023,50,624,43,2023,1,1,12,50,FA2300173,21561,0
23462,259291,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300173,21564,0
23463,259282,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300173,21565,0
23464,259507,2,01-01-2023,25,366,18,2023,1,1,12,25,FA2300147,21566,0
23465,205302,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300173,21567,0
23468,257879,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21570,0
23469,259522,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21572,0
23471,259546,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300147,21576,0
23472,259544,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21579,0
23473,259554,4,01-01-2023,1,24,0,2023,1,1,12,25,,21580,0
23474,259555,2,01-01-2023,2,29.28,20,2023,1,1,12,25,FA2300147,21581,0
23475,258155,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300172,21584,0
23476,259568,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300147,21585,0
23477,259573,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21586,0
23480,62200,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21590,0
23481,259594,1,01-01-2023,50,624,43,2023,1,1,12,50,FA2300172,21592,0
23483,259856,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21594,0
23484,259075,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21596,0
23485,114305,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300172,21597,2
23486,259607,1,01-01-2023,50,624,44,2023,1,1,12,50,FA2300172,21599,0
23488,259871,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300146,21601,0
23489,258180,4,01-01-2023,25,600,5,2023,1,1,12,25,FA2300212,21602,0
23490,259621,3,01-01-2023,50,1074,40,2023,1,1,12,50,FA2300215,21603,0
23491,259665,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300171,21608,1
23492,258901,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21609,0
23493,259671,1,01-01-2023,26,324.48,41,2023,1,1,12,50,FA2300171,21610,0
23494,258221,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21611,0
23495,260080,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300171,22453,0
23496,259705,1,01-01-2023,2,24.96,0,2023,1,1,12,50,,21614,0
23497,42252,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21615,0
23498,258866,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21616,0
23500,259013,1,01-01-2023,17,212.16,41,2023,1,1,12,50,FA2300171,21618,0
23501,259609,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300171,21620,0
23502,518,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300171,21621,0
23503,38254,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300171,21622,0
23504,107612,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300171,21623,0
23505,259928,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300171,21890,0
23506,258604,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300215,21625,0
23507,259783,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21627,0
23508,259348,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21628,12
23511,259331,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300212,21631,0
23512,258024,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300170,21632,0
23514,1549,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21991,0
23515,257693,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21986,0
23516,259731,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21637,0
23518,257680,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21640,0
23519,259392,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21641,0
23520,259805,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21643,0
23522,258466,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300170,21646,0
23523,259673,2,01-01-2023,25,366,40,2023,1,1,12,25,FA2300146,21647,0
23524,390,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21649,0
23525,28504,1,01-01-2023,50,624,6,2023,1,1,12,50,FA2300169,21650,0
23526,259743,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21651,1
23527,258757,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21983,0
23529,259581,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21894,0
23530,259165,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300169,21658,2
23531,14747,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21659,0
23532,257844,1,01-01-2023,17,212.16,41,2023,1,1,12,50,FA2300169,21660,0
23533,258721,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21980,0
23534,242178,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300169,21662,0
23535,257839,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21663,0
23536,55948,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300169,21664,0
23537,151,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300168,21665,0
23538,70117,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21666,0
23539,583,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21669,0
23540,258342,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21670,0
23541,492,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21671,0
23542,120682,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300211,21673,0
23543,113,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21674,0
23544,258168,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21675,0
23546,258990,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21984,0
23547,1539,3,01-01-2023,38,816.24,41,2023,1,1,12,50,FA2300215,21888,0
23548,584,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300214,21681,0
23549,257732,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21682,0
23551,1589,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21684,0
23554,61,19,01-01-2023,12,318,5,2023,1,1,12,12,FA2300143,21687,0
23555,259857,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300168,21692,0
23556,259444,14,01-01-2023,25,450,41,2023,1,1,12,25,FA2300220,21693,0
23557,259435,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300168,21695,0
23558,184,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,21696,1
23559,259879,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300146,21697,0
23561,260078,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,22402,0
23562,169,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300167,21982,0
23563,259885,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300167,21702,0
23564,258357,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300167,21703,0
23565,257664,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300167,21704,0
23567,257886,1,01-01-2023,50,624,0,2023,1,1,12,50,,21706,0
23568,257865,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300167,21707,0
23570,259919,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300167,21709,0
23573,259822,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300167,21712,0
23575,259927,1,01-01-2023,8,99.84,41,2023,1,1,12,50,FA2300167,21715,0
23576,272,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300167,21716,1
23577,257958,1,01-01-2023,50,624,6,2023,1,1,12,50,FA2300166,21988,0
23578,259944,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300166,21720,0
23579,258428,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300166,21721,0
23581,259672,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,21723,0
23583,586,1,01-01-2023,51,636.48,43,2023,1,1,12,50,FA2300166,21975,1
23584,259964,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300166,21728,0
23586,259966,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300166,21730,0
23587,2336,1,01-01-2023,50,624,43,2023,1,1,12,50,FA2300166,21996,0
23588,259963,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300166,21733,0
23589,259412,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300211,21734,0
23590,573,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300145,21736,0
23591,259980,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300166,21737,0
23592,259986,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,21738,0
23593,259987,1,01-01-2023,50,624,6,2023,1,1,12,50,FA2300165,21739,0
23594,257939,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300145,21740,0
23595,259996,3,01-01-2023,26,558.48,41,2023,1,1,12,50,FA2300214,21741,0
23596,545,13,01-01-2023,50,810,5,2023,1,1,12,50,FA2300221,21981,0
23597,54874,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300165,21743,0
23598,258188,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300165,21745,0
23599,258296,15,01-01-2023,50,1308,5,2023,1,1,12,50,FA2300222,21746,0
23601,259858,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21753,0
23602,258463,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21754,1
23603,258841,3,01-01-2023,50,1074,44,2023,1,1,12,50,FA2300214,21755,0
23604,260017,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21758,0
23605,260018,14,01-01-2023,25,450,6,2023,1,1,12,25,FA2300220,21759,0
23606,258477,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21764,0
23607,258661,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21766,0
23608,258420,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,21768,0
23609,122,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300165,21769,0
23610,443,1,01-01-2023,51,636.48,41,2023,1,1,12,50,FA2300165,21993,1
23611,202,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300164,21771,0
23612,259682,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300164,21773,0
23613,260042,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300164,21775,0
23614,258773,2,01-01-2023,25,366,40,2023,1,1,12,25,FA2300145,21777,0
23615,260053,3,01-01-2023,50,1074,5,2023,1,1,12,50,FA2300214,21780,0
23617,260058,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300164,21783,0
23618,260060,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300164,21784,0
23619,166154,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300164,22370,1
23620,592,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300164,21880,5
23621,258510,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300214,21881,0
23622,1579,13,01-01-2023,50,810,41,2023,1,1,12,50,FA2300221,21883,0
23624,258379,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300164,21997,0
23625,362,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300213,21998,0
23626,257583,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300164,21999,0
23627,457,1,01-01-2023,50,624,44,2023,1,1,12,50,FA2300164,22000,0
23628,111932,13,01-01-2023,50,810,41,2023,1,1,12,50,FA2300221,22001,0
23629,155215,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22003,0
23631,258774,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22005,0
23632,506,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22006,0
23634,259970,3,01-01-2023,13,279.24,41,2023,1,1,12,50,FA2300213,22009,0
23635,259245,1,01-01-2023,50,624,44,2023,1,1,12,50,FA2300163,22010,0
23636,531,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300145,22013,0
23637,259852,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22014,0
23638,380,2,01-01-2023,25,366,40,2023,1,1,12,25,FA2300145,22015,0
23639,257725,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22016,0
23640,68942,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300163,22017,0
23641,258993,1,01-01-2023,50,624,44,2023,1,1,12,50,FA2300163,22019,0
23642,259715,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22021,7
23643,139,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300211,22022,0
23644,351,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300163,22023,0
23645,66778,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22024,0
23646,259230,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22025,0
23647,117,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22026,0
23648,54,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22027,0
23649,257626,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300162,22028,0
23650,258522,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22032,0
23651,22614,1,01-01-2023,50,624,5,2023,1,1,12,50,FA2300162,21840,0
23652,85,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22037,0
23653,49909,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300213,22038,0
23654,258502,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,21848,0
23655,1571,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300162,22040,0
23656,260015,3,01-01-2023,9,193.32,41,2023,1,1,12,50,FA2300213,21850,0
23658,260063,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300145,21852,0
23659,258842,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300145,22042,0
23660,125845,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22043,0
23661,259176,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22044,0
23662,257627,1,01-01-2023,50,624,20,2023,1,1,12,50,FA2300161,22045,0
23663,210,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300145,22049,0
23665,368,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300394,21872,0
23667,257765,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,21874,6
23670,156,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22208,0
23671,260076,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300161,22220,0
23672,183829,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22301,0
23673,257755,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22332,0
23675,258149,4,01-01-2023,25,600,41,2023,1,1,12,25,FA2300211,22387,0
23677,260077,1,01-01-2023,50,624,43,2023,1,1,12,50,FA2300161,22398,0
23678,259263,3,01-01-2023,50,1074,41,2023,1,1,12,50,FA2300213,22408,0
23679,258607,13,01-01-2023,50,810,41,2023,1,1,12,50,FA2300221,22424,0
23680,260079,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300161,22428,0
23681,260086,2,01-01-2023,25,366,20,2023,1,1,12,25,FA2300144,22483,0
23683,259958,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300160,22492,0
23684,260089,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300160,22493,0
23685,258772,1,01-01-2023,50,624,6,2023,1,1,12,50,FA2300160,22497,-1
23687,260096,1,01-01-2023,50,624,40,2023,1,1,12,50,FA2300160,22500,0
23688,258282,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300160,22518,0
23690,260103,1,01-01-2023,16,199.68,41,2023,1,1,12,50,FA2300160,22523,0
23691,259640,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300160,22527,0
23693,260221,7,01-01-2023,50,125,41,2023,1,1,12,50,FA2300142,22836,0
23694,258346,1,01-01-2023,50,624,41,2023,1,1,12,50,FA2300160,22533,0
23697,258126,2,01-01-2023,25,366,41,2023,1,1,12,25,FA2300144,22542,0
