livraison_id,abonnement_id,qte,livre,depot_id,adherent_id,annee,jour,produit_id,semaine,distribution
1730204,22962,2,1,1,18277,2023,2023-11-29,1,48,5
1730205,22962,1,1,1,18277,2023,2023-12-06,1,49,5
1730206,22962,1,1,1,18277,2023,2023-12-13,1,50,5
1730207,22963,1,1,1,28525,2023,2023-01-06,1,1,8
1730209,22963,2,1,1,28525,2023,2023-01-20,1,3,8
1730212,22963,2,1,1,28525,2023,2023-02-10,1,6,8
1730213,22963,1,1,1,28525,2023,2023-02-17,1,7,8
1730214,22963,2,1,1,28525,2023,2023-02-24,1,8,8
1730215,22963,1,1,1,28525,2023,2023-03-03,1,9,8
1730216,22963,2,1,1,28525,2023,2023-03-10,1,10,8
1730217,22963,1,1,1,28525,2023,2023-03-17,1,11,8
1730218,22963,1,1,1,28525,2023,2023-03-24,1,12,8
1730219,22963,1,1,1,28525,2023,2023-03-31,1,13,8
1730220,22963,1,1,1,28525,2023,2023-04-07,1,14,8
1730221,22963,1,1,1,28525,2023,2023-04-14,1,15,8
1730222,22963,1,1,1,28525,2023,2023-04-21,1,16,8
1730223,22963,1,1,1,28525,2023,2023-04-28,1,17,8
1730224,22963,1,1,1,28525,2023,2023-05-05,1,18,8
1730225,22963,1,1,1,28525,2023,2023-05-12,1,19,8
1730233,22963,2,1,1,28525,2023,2023-07-07,1,27,8
1730234,22963,2,1,1,28525,2023,2023-07-13,1,28,8
1730235,22963,2,1,1,28525,2023,2023-07-21,1,29,8
1730236,22963,2,1,1,28525,2023,2023-07-28,1,30,8
1730237,22963,2,1,1,28525,2023,2023-08-04,1,31,8
1730238,22963,2,1,1,28525,2023,2023-08-11,1,32,8
1730239,22963,1,1,1,28525,2023,2023-08-18,1,33,8
1730246,22963,1,1,1,28525,2023,2023-10-06,1,40,8
1730247,22963,3,1,1,28525,2023,2023-10-13,1,41,8
1730249,22963,3,1,1,28525,2023,2023-10-27,1,43,8
1730250,22963,2,1,1,28525,2023,2023-11-03,1,44,8
1730251,22963,2,1,1,28525,2023,2023-11-10,1,45,8
1730252,22963,3,1,1,28525,2023,2023-11-17,1,46,8
1730253,22963,2,1,1,28525,2023,2023-11-24,1,47,8
1730254,22963,2,1,1,28525,2023,2023-12-01,1,48,8
1730255,22963,2,1,1,28525,2023,2023-12-08,1,49,8
1730256,22963,2,1,1,28525,2023,2023-12-15,1,50,8
1730257,22964,1,1,42,512,2023,2023-01-06,1,1,7
1730258,22964,1,1,42,512,2023,2023-01-13,1,2,7
1730259,22964,1,1,42,512,2023,2023-01-20,1,3,7
1730260,22964,1,1,42,512,2023,2023-01-27,1,4,7
1730261,22964,1,1,42,512,2023,2023-02-03,1,5,7
1730262,22964,1,1,42,512,2023,2023-02-10,1,6,7
1730263,22964,1,1,42,512,2023,2023-02-17,1,7,7
1730264,22964,1,1,42,512,2023,2023-02-24,1,8,7
1730265,22964,1,1,42,512,2023,2023-03-03,1,9,7
1730266,22964,1,1,42,512,2023,2023-03-10,1,10,7
1730267,22964,1,1,42,512,2023,2023-03-17,1,11,7
1730268,22964,1,1,42,512,2023,2023-03-24,1,12,7
1730269,22964,1,1,42,512,2023,2023-03-31,1,13,7
1730270,22964,1,1,42,512,2023,2023-04-07,1,14,7
1730271,22964,1,1,42,512,2023,2023-04-14,1,15,7
1730272,22964,1,1,42,512,2023,2023-04-21,1,16,7
1730273,22964,1,1,42,512,2023,2023-04-28,1,17,7
1730274,22964,1,1,42,512,2023,2023-05-05,1,18,7
1730275,22964,1,1,42,512,2023,2023-05-12,1,19,7
1730276,22964,1,1,42,512,2023,2023-05-19,1,20,7
1730277,22964,1,1,42,512,2023,2023-05-26,1,21,7
1730278,22964,1,1,42,512,2023,2023-06-02,1,22,7
1730279,22964,1,1,42,512,2023,2023-06-09,1,23,7
1730280,22964,1,1,42,512,2023,2023-06-16,1,24,7
1730281,22964,1,1,42,512,2023,2023-06-23,1,25,7
1730282,22964,1,1,42,512,2023,2023-06-30,1,26,7
1730283,22964,1,1,42,512,2023,2023-07-07,1,27,7
1730284,22964,1,1,42,512,2023,2023-07-13,1,28,7
1730285,22964,1,1,42,512,2023,2023-07-21,1,29,7
1730286,22964,1,1,42,512,2023,2023-07-28,1,30,7
1730287,22964,1,1,42,512,2023,2023-08-04,1,31,7
1730288,22964,1,1,42,512,2023,2023-08-11,1,32,7
1730289,22964,1,1,42,512,2023,2023-08-18,1,33,7
1730290,22964,1,1,42,512,2023,2023-08-25,1,34,7
1730291,22964,1,1,42,512,2023,2023-09-01,1,35,7
1730292,22964,1,1,42,512,2023,2023-09-08,1,36,7
1730293,22964,1,1,42,512,2023,2023-09-15,1,37,7
1730294,22964,1,1,42,512,2023,2023-09-22,1,38,7
1730295,22964,1,1,42,512,2023,2023-09-29,1,39,7
1730296,22964,1,1,42,512,2023,2023-10-06,1,40,7
1730297,22964,1,1,42,512,2023,2023-10-13,1,41,7
1730298,22964,1,1,42,512,2023,2023-10-20,1,42,7
1730299,22964,1,1,42,512,2023,2023-10-27,1,43,7
1730300,22964,1,1,42,512,2023,2023-11-03,1,44,7
1730301,22964,1,1,42,512,2023,2023-11-10,1,45,7
1730302,22964,1,1,42,512,2023,2023-11-17,1,46,7
1730303,22964,1,1,42,512,2023,2023-11-24,1,47,7
1730304,22964,1,1,42,512,2023,2023-12-01,1,48,7
1730305,22964,1,1,42,512,2023,2023-12-08,1,49,7
1730306,22964,1,1,42,512,2023,2023-12-15,1,50,7
1730307,22965,1,1,31,215,2023,2023-01-04,1,1,3
1730308,22965,1,1,31,215,2023,2023-01-11,1,2,3
1730309,22965,1,1,31,215,2023,2023-01-18,1,3,3
1730310,22965,1,1,31,215,2023,2023-01-25,1,4,3
1730311,22965,1,1,31,215,2023,2023-02-01,1,5,3
1730312,22965,1,1,31,215,2023,2023-02-08,1,6,3
1730313,22965,1,1,31,215,2023,2023-02-15,1,7,3
1730314,22965,1,1,31,215,2023,2023-02-22,1,8,3
1730315,22965,1,1,31,215,2023,2023-03-01,1,9,3
1730316,22965,1,1,31,215,2023,2023-03-08,1,10,3
1730317,22965,1,1,31,215,2023,2023-03-15,1,11,3
1730318,22965,1,1,31,215,2023,2023-03-22,1,12,3
1730319,22965,1,1,31,215,2023,2023-03-29,1,13,3
1730320,22965,1,1,31,215,2023,2023-04-05,1,14,3
1730321,22965,1,1,31,215,2023,2023-04-12,1,15,3
1730322,22965,1,1,31,215,2023,2023-04-19,1,16,3
1730323,22965,1,1,31,215,2023,2023-04-26,1,17,3
1730324,22965,1,1,31,215,2023,2023-05-03,1,18,3
1730325,22965,1,1,31,215,2023,2023-05-10,1,19,3
1730326,22965,1,1,31,215,2023,2023-05-17,1,20,3
1730327,22965,1,1,31,215,2023,2023-05-24,1,21,3
1730328,22965,1,1,31,215,2023,2023-05-31,1,22,3
1730329,22965,1,1,31,215,2023,2023-06-07,1,23,3
1730330,22965,1,1,31,215,2023,2023-06-14,1,24,3
1730331,22965,1,1,31,215,2023,2023-06-21,1,25,3
1730332,22965,1,1,31,215,2023,2023-06-28,1,26,3
1730333,22965,1,1,31,215,2023,2023-07-05,1,27,3
1730334,22965,1,1,31,215,2023,2023-07-12,1,28,3
1730335,22965,1,1,31,215,2023,2023-07-19,1,29,3
1730336,22965,1,1,31,215,2023,2023-07-26,1,30,3
1730337,22965,1,1,31,215,2023,2023-08-02,1,31,3
1730338,22965,1,1,31,215,2023,2023-08-09,1,32,3
1730339,22965,1,1,31,215,2023,2023-08-16,1,33,3
1730340,22965,1,1,31,215,2023,2023-08-23,1,34,3
1730341,22965,1,1,31,215,2023,2023-08-30,1,35,3
1730342,22965,1,1,31,215,2023,2023-09-06,1,36,3
1730343,22965,1,1,31,215,2023,2023-09-13,1,37,3
1730344,22965,1,1,31,215,2023,2023-09-20,1,38,3
1730345,22965,1,1,31,215,2023,2023-09-27,1,39,3
1730346,22965,1,1,31,215,2023,2023-10-04,1,40,3
1730347,22965,1,1,31,215,2023,2023-10-11,1,41,3
1730348,22965,1,1,31,215,2023,2023-10-18,1,42,3
1730349,22965,1,1,31,215,2023,2023-10-25,1,43,3
1730350,22965,1,1,31,215,2023,2023-10-31,1,44,3
1730351,22965,1,1,31,215,2023,2023-11-08,1,45,3
1730352,22965,1,1,31,215,2023,2023-11-15,1,46,3
1730353,22965,1,1,31,215,2023,2023-11-22,1,47,3
1730354,22965,1,1,31,215,2023,2023-11-29,1,48,3
1730355,22965,1,1,31,215,2023,2023-12-06,1,49,3
1730356,22965,1,1,31,215,2023,2023-12-13,1,50,3
1730357,22966,1,1,1,424,2023,2023-01-06,1,1,8
1730358,22966,1,1,1,424,2023,2023-01-13,1,2,8
1730359,22966,1,1,1,424,2023,2023-01-20,1,3,8
1730360,22966,1,1,1,424,2023,2023-01-27,1,4,8
1730361,22966,1,1,1,424,2023,2023-02-03,1,5,8
1730362,22966,1,1,1,424,2023,2023-02-10,1,6,8
1730363,22966,1,1,1,424,2023,2023-02-17,1,7,8
1730364,22966,1,1,1,424,2023,2023-02-24,1,8,8
1730365,22966,1,1,1,424,2023,2023-03-03,1,9,8
1730366,22966,1,1,1,424,2023,2023-03-10,1,10,8
1730367,22966,1,1,1,424,2023,2023-03-17,1,11,8
1730368,22966,1,1,1,424,2023,2023-03-24,1,12,8
1730369,22966,1,1,1,424,2023,2023-03-31,1,13,8
1730370,22966,1,1,1,424,2023,2023-04-07,1,14,8
1730371,22966,1,1,1,424,2023,2023-04-14,1,15,8
1730372,22966,1,1,1,424,2023,2023-04-21,1,16,8
1730373,22966,1,1,1,424,2023,2023-04-28,1,17,8
1730374,22966,1,1,1,424,2023,2023-05-05,1,18,8
1730375,22966,1,1,1,424,2023,2023-05-12,1,19,8
1730376,22966,1,1,1,424,2023,2023-05-19,1,20,8
1730377,22966,1,1,1,424,2023,2023-05-26,1,21,8
1730378,22966,1,1,1,424,2023,2023-06-02,1,22,8
1730379,22966,1,1,1,424,2023,2023-06-09,1,23,8
1730380,22966,1,1,1,424,2023,2023-06-16,1,24,8
1730381,22966,1,1,1,424,2023,2023-06-23,1,25,8
1730382,22966,1,1,1,424,2023,2023-06-30,1,26,8
1730383,22966,1,1,1,424,2023,2023-07-07,1,27,8
1730384,22966,1,1,1,424,2023,2023-07-13,1,28,8
1730385,22966,1,1,1,424,2023,2023-07-21,1,29,8
1730386,22966,1,1,1,424,2023,2023-07-28,1,30,8
1730387,22966,1,1,1,424,2023,2023-08-04,1,31,8
1730388,22966,1,1,1,424,2023,2023-08-11,1,32,8
1730389,22966,1,1,1,424,2023,2023-08-18,1,33,8
1730390,22966,1,1,1,424,2023,2023-08-25,1,34,8
1730391,22966,1,1,1,424,2023,2023-09-01,1,35,8
1730392,22966,1,1,1,424,2023,2023-09-08,1,36,8
1730393,22966,1,1,1,424,2023,2023-09-15,1,37,8
1730394,22966,1,1,1,424,2023,2023-09-22,1,38,8
1730395,22966,1,1,1,424,2023,2023-09-29,1,39,8
1730396,22966,1,1,1,424,2023,2023-10-06,1,40,8
1730397,22966,1,1,1,424,2023,2023-10-13,1,41,8
1730398,22966,1,1,1,424,2023,2023-10-20,1,42,8
1730399,22966,1,1,1,424,2023,2023-10-27,1,43,8
1730400,22966,1,1,1,424,2023,2023-11-03,1,44,8
1730401,22966,1,1,1,424,2023,2023-11-10,1,45,8
1730402,22966,1,1,1,424,2023,2023-11-17,1,46,8
1730403,22966,1,1,1,424,2023,2023-11-24,1,47,8
1730404,22966,1,1,1,424,2023,2023-12-01,1,48,8
1730405,22966,1,1,1,424,2023,2023-12-08,1,49,8
1730406,22966,1,1,1,424,2023,2023-12-15,1,50,8
1730407,22967,1,1,80,146,2023,2023-01-06,1,1,9
1730408,22967,1,1,80,146,2023,2023-01-13,1,2,9
1730409,22967,1,1,80,146,2023,2023-01-20,1,3,9
1730410,22967,1,1,80,146,2023,2023-01-27,1,4,9
1730411,22967,1,1,80,146,2023,2023-02-03,1,5,9
1730412,22967,1,1,80,146,2023,2023-02-10,1,6,9
1730413,22967,1,1,80,146,2023,2023-02-17,1,7,9
1730414,22967,1,1,80,146,2023,2023-02-24,1,8,9
1730415,22967,1,1,80,146,2023,2023-03-03,1,9,9
1730416,22967,1,1,80,146,2023,2023-03-10,1,10,9
1730417,22967,1,1,80,146,2023,2023-03-17,1,11,9
1730418,22967,1,1,80,146,2023,2023-03-24,1,12,9
1730419,22967,1,1,80,146,2023,2023-03-31,1,13,9
1730420,22967,1,1,80,146,2023,2023-04-07,1,14,9
1730421,22967,1,1,80,146,2023,2023-04-14,1,15,9
1730422,22967,1,1,80,146,2023,2023-04-21,1,16,9
1730423,22967,1,1,80,146,2023,2023-04-28,1,17,9
1730424,22967,1,1,80,146,2023,2023-05-05,1,18,9
1730425,22967,1,1,80,146,2023,2023-05-12,1,19,9
1730426,22967,1,1,80,146,2023,2023-05-19,1,20,9
1730427,22967,1,1,80,146,2023,2023-05-26,1,21,9
1730428,22967,1,1,80,146,2023,2023-06-02,1,22,9
1730429,22967,1,1,80,146,2023,2023-06-09,1,23,9
1730430,22967,1,1,80,146,2023,2023-06-16,1,24,9
1730431,22967,1,1,80,146,2023,2023-06-23,1,25,9
1730432,22967,1,1,80,146,2023,2023-06-30,1,26,9
1730433,22967,1,1,80,146,2023,2023-07-07,1,27,9
1730434,22967,1,1,80,146,2023,2023-07-13,1,28,9
1730435,22967,1,1,80,146,2023,2023-07-21,1,29,9
1730436,22967,1,1,80,146,2023,2023-07-28,1,30,9
1730437,22967,1,1,80,146,2023,2023-08-04,1,31,9
1730438,22967,1,1,80,146,2023,2023-08-11,1,32,9
1730439,22967,1,1,80,146,2023,2023-08-18,1,33,9
1730440,22967,1,1,80,146,2023,2023-08-25,1,34,9
1730441,22967,1,1,80,146,2023,2023-09-01,1,35,9
1730442,22967,1,1,80,146,2023,2023-09-08,1,36,9
1730443,22967,1,1,80,146,2023,2023-09-15,1,37,9
1730444,22967,1,1,80,146,2023,2023-09-22,1,38,9
1730445,22967,1,1,80,146,2023,2023-09-29,1,39,9
1730446,22967,1,1,80,146,2023,2023-10-06,1,40,9
1730447,22967,1,1,80,146,2023,2023-10-13,1,41,9
1730448,22967,1,1,80,146,2023,2023-10-20,1,42,9
1730449,22967,1,1,80,146,2023,2023-10-27,1,43,9
1730450,22967,1,1,80,146,2023,2023-11-03,1,44,9
1730451,22967,1,1,80,146,2023,2023-11-10,1,45,9
1730452,22967,1,1,80,146,2023,2023-11-17,1,46,9
1730453,22967,1,1,80,146,2023,2023-11-24,1,47,9
1730454,22967,1,1,81,146,2023,2023-12-01,1,48,9
1730455,22967,1,1,81,146,2023,2023-12-08,1,49,9
1730456,22967,1,1,81,146,2023,2023-12-15,1,50,9
1730457,22968,1,1,1,120713,2023,2023-01-06,1,1,8
1730458,22968,1,1,1,120713,2023,2023-01-13,1,2,8
1730459,22968,1,1,1,120713,2023,2023-01-20,1,3,8
1730460,22968,1,1,1,120713,2023,2023-01-27,1,4,8
1730461,22968,1,1,1,120713,2023,2023-02-03,1,5,8
1730462,22968,1,1,1,120713,2023,2023-02-10,1,6,8
1730463,22968,1,1,1,120713,2023,2023-02-17,1,7,8
1730464,22968,1,1,1,120713,2023,2023-02-24,1,8,8
1730465,22968,1,1,1,120713,2023,2023-03-03,1,9,8
1730466,22968,1,1,1,120713,2023,2023-03-10,1,10,8
1730467,22968,1,1,1,120713,2023,2023-03-17,1,11,8
1730468,22968,1,1,1,120713,2023,2023-03-24,1,12,8
1730469,22968,1,1,1,120713,2023,2023-03-31,1,13,8
1730470,22968,1,1,1,120713,2023,2023-04-07,1,14,8
1730471,22968,1,1,1,120713,2023,2023-04-14,1,15,8
1730472,22968,1,1,1,120713,2023,2023-04-21,1,16,8
1730473,22968,1,1,1,120713,2023,2023-04-28,1,17,8
1730474,22968,1,1,1,120713,2023,2023-05-05,1,18,8
1730475,22968,1,1,1,120713,2023,2023-05-12,1,19,8
1730476,22968,1,1,1,120713,2023,2023-05-19,1,20,8
1730477,22968,1,1,1,120713,2023,2023-05-26,1,21,8
1730478,22968,1,1,1,120713,2023,2023-06-02,1,22,8
1730479,22968,1,1,1,120713,2023,2023-06-09,1,23,8
1730480,22968,1,1,1,120713,2023,2023-06-16,1,24,8
1730481,22968,1,1,1,120713,2023,2023-06-23,1,25,8
1730482,22968,1,1,1,120713,2023,2023-06-30,1,26,8
1730483,22968,1,1,1,120713,2023,2023-07-07,1,27,8
1730484,22968,1,1,1,120713,2023,2023-07-13,1,28,8
1730485,22968,1,1,1,120713,2023,2023-07-21,1,29,8
1730486,22968,1,1,1,120713,2023,2023-07-28,1,30,8
1730487,22968,1,1,1,120713,2023,2023-08-04,1,31,8
1730488,22968,1,1,1,120713,2023,2023-08-11,1,32,8
1730489,22968,1,1,1,120713,2023,2023-08-18,1,33,8
1730490,22968,1,1,1,120713,2023,2023-08-25,1,34,8
1730491,22968,1,1,1,120713,2023,2023-09-01,1,35,8
1730492,22968,1,1,1,120713,2023,2023-09-08,1,36,8
1730493,22968,1,1,1,120713,2023,2023-09-15,1,37,8
1730494,22968,1,1,1,120713,2023,2023-09-22,1,38,8
1730495,22968,1,1,1,120713,2023,2023-09-29,1,39,8
1730496,22968,1,1,1,120713,2023,2023-10-06,1,40,8
1730497,22968,1,1,1,120713,2023,2023-10-13,1,41,8
1730498,22968,1,1,1,120713,2023,2023-10-20,1,42,8
1730499,22968,1,1,1,120713,2023,2023-10-27,1,43,8
1730500,22968,1,1,1,120713,2023,2023-11-03,1,44,8
1730501,22968,1,1,1,120713,2023,2023-11-10,1,45,8
1730502,22968,1,1,1,120713,2023,2023-11-17,1,46,8
1730503,22968,1,1,1,120713,2023,2023-11-24,1,47,8
1730504,22968,1,1,1,120713,2023,2023-12-01,1,48,8
1730505,22968,1,1,1,120713,2023,2023-12-08,1,49,8
1730506,22968,1,1,1,120713,2023,2023-12-15,1,50,8
1730507,22969,1,1,50,7303,2023,2023-01-04,1,1,4
1730508,22969,1,1,50,7303,2023,2023-01-11,1,2,4
1730509,22969,1,1,50,7303,2023,2023-01-18,1,3,4
1730510,22969,1,1,50,7303,2023,2023-01-25,1,4,4
1730511,22969,1,1,50,7303,2023,2023-02-01,1,5,4
1730514,22969,2,1,50,7303,2023,2023-02-22,1,8,4
1730515,22969,2,1,50,7303,2023,2023-03-01,1,9,4
1730516,22969,1,1,50,7303,2023,2023-03-08,1,10,4
1730518,22969,1,1,50,7303,2023,2023-03-22,1,12,4
1730519,22969,2,1,50,7303,2023,2023-03-29,1,13,4
1730520,22969,1,1,50,7303,2023,2023-04-05,1,14,4
1730521,22969,1,1,50,7303,2023,2023-04-12,1,15,4
1730522,22969,1,1,50,7303,2023,2023-04-19,1,16,4
1730523,22969,1,1,50,7303,2023,2023-04-26,1,17,4
1730524,22969,1,1,50,7303,2023,2023-05-03,1,18,4
1730525,22969,1,1,50,7303,2023,2023-05-10,1,19,4
1730526,22969,1,1,50,7303,2023,2023-05-17,1,20,4
1730527,22969,1,1,50,7303,2023,2023-05-24,1,21,4
1730528,22969,1,1,50,7303,2023,2023-05-31,1,22,4
1730529,22969,1,1,50,7303,2023,2023-06-07,1,23,4
1730533,22969,2,1,50,7303,2023,2023-07-05,1,27,4
1730534,22969,2,1,50,7303,2023,2023-07-12,1,28,4
1730535,22969,2,1,50,7303,2023,2023-07-19,1,29,4
1730536,22969,1,1,50,7303,2023,2023-07-26,1,30,4
1730537,22969,1,1,50,7303,2023,2023-08-02,1,31,4
1730538,22969,1,1,50,7303,2023,2023-08-09,1,32,4
1730539,22969,1,1,50,7303,2023,2023-08-16,1,33,4
1730540,22969,1,1,50,7303,2023,2023-08-23,1,34,4
1730541,22969,1,1,50,7303,2023,2023-08-30,1,35,4
1730545,22969,2,1,50,7303,2023,2023-09-27,1,39,4
1730546,22969,2,1,50,7303,2023,2023-10-04,1,40,4
1730547,22969,2,1,50,7303,2023,2023-10-11,1,41,4
1730548,22969,1,1,50,7303,2023,2023-10-18,1,42,4
1730549,22969,1,1,50,7303,2023,2023-10-25,1,43,4
1730550,22969,1,1,50,7303,2023,2023-10-31,1,44,4
1730551,22969,1,1,50,7303,2023,2023-11-08,1,45,4
1730552,22969,1,1,50,7303,2023,2023-11-15,1,46,4
1730553,22969,1,1,50,7303,2023,2023-11-22,1,47,4
1730554,22969,1,1,50,7303,2023,2023-11-29,1,48,4
1730555,22969,1,1,50,7303,2023,2023-12-06,1,49,4
1730556,22969,1,1,50,7303,2023,2023-12-13,1,50,4
1730557,22970,1,1,60,212,2023,2023-01-06,1,1,10
1730558,22970,1,1,60,212,2023,2023-01-13,1,2,10
1730559,22970,1,1,60,212,2023,2023-01-20,1,3,10
1730560,22970,1,1,60,212,2023,2023-01-27,1,4,10
1730561,22970,1,1,60,212,2023,2023-02-03,1,5,10
1730562,22970,1,1,60,212,2023,2023-02-10,1,6,10
1730563,22970,1,1,60,212,2023,2023-02-17,1,7,10
1730564,22970,1,1,60,212,2023,2023-02-24,1,8,10
1730565,22970,1,1,60,212,2023,2023-03-03,1,9,10
1730566,22970,1,1,60,212,2023,2023-03-10,1,10,10
1730567,22970,1,1,60,212,2023,2023-03-17,1,11,10
1730568,22970,1,1,60,212,2023,2023-03-24,1,12,10
1730569,22970,1,1,60,212,2023,2023-03-31,1,13,10
1730570,22970,1,1,60,212,2023,2023-04-07,1,14,10
1730571,22970,1,1,60,212,2023,2023-04-14,1,15,10
1730572,22970,1,1,60,212,2023,2023-04-21,1,16,10
1730573,22970,1,1,60,212,2023,2023-04-28,1,17,10
1730574,22970,1,1,60,212,2023,2023-05-05,1,18,10
1730575,22970,1,1,60,212,2023,2023-05-12,1,19,10
1730576,22970,1,1,60,212,2023,2023-05-19,1,20,10
1730577,22970,1,1,60,212,2023,2023-05-26,1,21,10
1730578,22970,1,1,60,212,2023,2023-06-02,1,22,10
1730579,22970,1,1,60,212,2023,2023-06-09,1,23,10
1730580,22970,1,1,60,212,2023,2023-06-16,1,24,10
1730581,22970,1,1,55,212,2023,2023-06-23,1,25,10
1730582,22970,1,1,55,212,2023,2023-06-30,1,26,10
1730583,22970,1,1,60,212,2023,2023-07-07,1,27,10
1730584,22970,1,1,60,212,2023,2023-07-13,1,28,10
1730585,22970,1,1,60,212,2023,2023-07-21,1,29,10
1730586,22970,1,1,60,212,2023,2023-07-28,1,30,10
1730587,22970,1,1,60,212,2023,2023-08-04,1,31,10
1730588,22970,1,1,60,212,2023,2023-08-11,1,32,10
1730589,22970,1,1,60,212,2023,2023-08-18,1,33,10
1730590,22970,1,1,60,212,2023,2023-08-25,1,34,10
1730591,22970,1,1,60,212,2023,2023-09-01,1,35,10
1730592,22970,1,1,60,212,2023,2023-09-08,1,36,10
1730593,22970,1,1,60,212,2023,2023-09-15,1,37,10
1730594,22970,1,1,60,212,2023,2023-09-22,1,38,10
1730595,22970,1,1,60,212,2023,2023-09-29,1,39,10
1730596,22970,1,1,60,212,2023,2023-10-06,1,40,10
1730597,22970,1,1,60,212,2023,2023-10-13,1,41,10
1730598,22970,1,1,60,212,2023,2023-10-20,1,42,10
1730599,22970,1,1,60,212,2023,2023-10-27,1,43,10
1730600,22970,1,1,60,212,2023,2023-11-03,1,44,10
1730601,22970,1,1,60,212,2023,2023-11-10,1,45,10
1730602,22970,1,1,60,212,2023,2023-11-17,1,46,10
1730603,22970,1,1,60,212,2023,2023-11-24,1,47,10
1730604,22970,1,1,60,212,2023,2023-12-01,1,48,10
1730605,22970,1,1,60,212,2023,2023-12-08,1,49,10
1730606,22970,1,1,60,212,2023,2023-12-15,1,50,10
1730607,22971,1,1,42,258474,2023,2023-01-06,1,1,7
1730608,22971,1,1,42,258474,2023,2023-01-13,1,2,7
1730609,22971,1,1,42,258474,2023,2023-01-20,1,3,7
1730610,22971,1,1,42,258474,2023,2023-01-27,1,4,7
1730611,22971,1,1,42,258474,2023,2023-02-03,1,5,7
1730612,22971,1,1,42,258474,2023,2023-02-10,1,6,7
1730613,22971,1,1,42,258474,2023,2023-02-17,1,7,7
1730614,22971,1,1,42,258474,2023,2023-02-24,1,8,7
1730615,22971,1,1,42,258474,2023,2023-03-03,1,9,7
1730616,22971,1,1,42,258474,2023,2023-03-10,1,10,7
1730617,22971,1,1,42,258474,2023,2023-03-17,1,11,7
1730618,22971,1,1,42,258474,2023,2023-03-24,1,12,7
1730620,22971,2,1,42,258474,2023,2023-04-07,1,14,7
1730621,22971,1,1,42,258474,2023,2023-04-14,1,15,7
1730622,22971,1,1,42,258474,2023,2023-04-21,1,16,7
1730623,22971,1,1,42,258474,2023,2023-04-28,1,17,7
1730624,22971,1,1,42,258474,2023,2023-05-05,1,18,7
1730625,22971,1,1,42,258474,2023,2023-05-12,1,19,7
1730626,22971,1,1,42,258474,2023,2023-05-19,1,20,7
1730627,22971,1,1,42,258474,2023,2023-05-26,1,21,7
1730628,22971,1,1,42,258474,2023,2023-06-02,1,22,7
1730629,22971,1,1,42,258474,2023,2023-06-09,1,23,7
1730630,22971,1,1,42,258474,2023,2023-06-16,1,24,7
1730631,22971,1,1,42,258474,2023,2023-06-23,1,25,7
1730632,22971,1,1,42,258474,2023,2023-06-30,1,26,7
1730633,22971,1,1,42,258474,2023,2023-07-07,1,27,7
1730634,22971,1,1,42,258474,2023,2023-07-13,1,28,7
1730635,22971,1,1,42,258474,2023,2023-07-21,1,29,7
1730638,22971,2,1,42,258474,2023,2023-08-11,1,32,7
1730640,22971,2,1,42,258474,2023,2023-08-25,1,34,7
1730641,22971,2,1,42,258474,2023,2023-09-01,1,35,7
1730642,22971,1,1,42,258474,2023,2023-09-08,1,36,7
1730643,22971,1,1,42,258474,2023,2023-09-15,1,37,7
1730644,22971,1,1,42,258474,2023,2023-09-22,1,38,7
1730645,22971,1,1,42,258474,2023,2023-09-29,1,39,7
1730646,22971,1,1,42,258474,2023,2023-10-06,1,40,7
1730647,22971,1,1,42,258474,2023,2023-10-13,1,41,7
1730648,22971,1,1,42,258474,2023,2023-10-20,1,42,7
1730649,22971,1,1,42,258474,2023,2023-10-27,1,43,7
1730650,22971,1,1,42,258474,2023,2023-11-03,1,44,7
1730651,22971,1,1,42,258474,2023,2023-11-10,1,45,7
1730652,22971,1,1,42,258474,2023,2023-11-17,1,46,7
1730653,22971,1,1,42,258474,2023,2023-11-24,1,47,7
1730654,22971,1,1,42,258474,2023,2023-12-01,1,48,7
1730655,22971,1,1,42,258474,2023,2023-12-08,1,49,7
1730656,22971,1,1,42,258474,2023,2023-12-15,1,50,7
1730657,22972,1,1,75,258315,2023,2023-01-03,1,1,1
1730658,22972,1,1,75,258315,2023,2023-01-10,1,2,1
1730659,22972,1,1,75,258315,2023,2023-01-17,1,3,1
1730660,22972,1,1,75,258315,2023,2023-01-24,1,4,1
1730661,22972,1,1,75,258315,2023,2023-01-31,1,5,1
1730662,22972,1,1,75,258315,2023,2023-02-07,1,6,1
1730664,22972,2,1,75,258315,2023,2023-02-21,1,8,1
1730665,22972,1,1,75,258315,2023,2023-02-28,1,9,1
1730666,22972,1,1,75,258315,2023,2023-03-07,1,10,1
1730667,22972,1,1,75,258315,2023,2023-03-14,1,11,1
1730668,22972,1,1,75,258315,2023,2023-03-21,1,12,1
1730669,22972,1,1,75,258315,2023,2023-03-28,1,13,1
1730670,22972,1,1,75,258315,2023,2023-04-04,1,14,1
1730671,22972,1,1,75,258315,2023,2023-04-11,1,15,1
1730673,22972,2,1,75,258315,2023,2023-04-25,1,17,1
1730674,22972,1,1,75,258315,2023,2023-05-02,1,18,1
1730675,22972,1,1,75,258315,2023,2023-05-09,1,19,1
1730676,22972,1,1,75,258315,2023,2023-05-16,1,20,1
1730677,22972,1,1,75,258315,2023,2023-05-23,1,21,1
1730678,22972,1,1,75,258315,2023,2023-05-30,1,22,1
